resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,statusId,stop,pit_stop_lap,pit_stop_duration
25528,1080,830,9,4,3,15.0,64,1,3,30,1175575
25529,1080,844,6,1,4,12.0,64,1,1,18,25710
25529,1080,844,6,1,4,12.0,64,1,2,21,28034
25529,1080,844,6,1,4,12.0,64,1,3,30,1176822
25530,1080,847,131,6,5,10.0,64,1,1,21,25352
25530,1080,847,131,6,5,10.0,64,1,2,30,1177545
25531,1080,846,1,5,6,9.0,64,1,1,17,24872
25531,1080,846,1,5,6,9.0,64,1,2,22,24760
25531,1080,846,1,5,6,9.0,64,1,3,30,1183029
25531,1080,846,1,5,6,9.0,64,1,4,51,24607
25532,1080,4,214,7,7,6.0,64,1,1,21,24526
25532,1080,4,214,7,7,6.0,64,1,2,30,1182058
25533,1080,1,131,8,8,4.0,64,1,1,15,24796
25533,1080,1,131,8,8,4.0,64,1,2,22,24507
25533,1080,1,131,8,8,4.0,64,1,3,30,1186281
25534,1080,822,51,12,9,2.0,64,1,1,20,25865
25534,1080,822,51,12,9,2.0,64,1,2,30,1186699
25535,1080,20,117,9,10,1.0,64,1,1,6,24965
25535,1080,20,117,9,10,1.0,64,1,2,23,25133
25535,1080,20,117,9,10,1.0,64,1,3,30,1169495
25536,1080,842,213,17,11,0.0,64,1,1,2,35486
25536,1080,842,213,17,11,0.0,64,1,2,22,28770
25536,1080,842,213,17,11,0.0,64,1,3,30,1169460
25537,1080,839,214,10,12,0.0,64,1,1,21,24875
25537,1080,839,214,10,12,0.0,64,1,2,30,1186485
25538,1080,817,1,14,13,0.0,64,1,1,19,26056
25538,1080,817,1,14,13,0.0,64,1,2,30,1168673
25539,1080,840,117,18,14,0.0,64,1,1,1,26731
25539,1080,840,117,18,14,0.0,64,1,2,2,32750
25539,1080,840,117,18,14,0.0,64,1,3,24,25650
25539,1080,840,117,18,14,0.0,64,1,4,29,1174965
25540,1080,849,3,19,15,0.0,63,11,1,1,36773
25540,1080,849,3,19,15,0.0,63,11,2,2,36351
25540,1080,849,3,19,15,0.0,63,11,3,19,26910
25540,1080,849,3,19,15,0.0,63,11,4,29,1181839
25541,1080,855,51,20,16,0.0,63,11,1,19,25594
25541,1080,855,51,20,16,0.0,63,11,2,29,1174235
25542,1080,852,213,11,17,0.0,63,11,1,6,25068
25542,1080,852,213,11,17,0.0,63,11,2,21,26021
25542,1080,852,213,11,17,0.0,63,11,3,29,1174444
25542,1080,852,213,11,17,0.0,63,11,4,56,25266
25543,1080,848,3,16,18,0.0,48,26,1,18,27231
25543,1080,848,3,16,18,0.0,48,26,2,22,31518
25543,1080,848,3,16,18,0.0,48,26,3,29,1185676
25544,1080,854,210,15,19,0.0,24,3,1,4,27637
25544,1080,854,210,15,19,0.0,24,3,2,17,36854
25546,1081,830,9,3,1,25.0,51,1,1,18,21468
25546,1081,830,9,3,1,25.0,51,1,2,33,20722
25547,1081,815,9,2,2,19.0,51,1,1,16,23379
25547,1081,815,9,2,2,19.0,51,1,2,33,22349
25548,1081,847,131,5,3,15.0,51,1,1,9,20538
25548,1081,847,131,5,3,15.0,51,1,2,33,20527
25549,1081,1,131,7,4,12.0,51,1,1,9,21470
25549,1081,1,131,7,4,12.0,51,1,2,33,20831
25550,1081,842,213,6,5,10.0,51,1,1,9,22698
25551,1081,20,117,9,6,8.0,51,1,1,9,20249
25552,1081,4,214,10,7,6.0,51,1,1,18,20571
25553,1081,817,1,12,8,4.0,51,1,1,33,21794
25554,1081,846,1,11,9,2.0,51,1,1,20,21443
25555,1081,839,214,13,10,1.0,51,1,1,33,22638
25556,1081,822,51,15,11,0.0,50,11,1,33,20979
25557,1081,848,3,17,12,0.0,50,11,1,9,25577
25557,1081,848,3,17,12,0.0,50,11,2,29,21540
25558,1081,852,213,8,13,0.0,50,11,1,9,23083
25558,1081,852,213,8,13,0.0,50,11,2,38,41500
25559,1081,854,210,20,14,0.0,50,11,1,9,26973
25559,1081,854,210,20,14,0.0,50,11,2,23,22231
25560,1081,849,3,18,15,0.0,50,11,1,3,29395
25560,1081,849,3,18,15,0.0,50,11,2,17,22069
25561,1081,840,117,19,16,0.0,46,76,1,30,22059
25562,1081,825,210,16,17,0.0,31,131,1,9,21555
25563,1081,855,51,14,18,0.0,23,9,1,9,23001
25564,1081,844,6,1,19,0.0,21,131,1,9,23212
25566,1082,830,9,1,1,25.0,70,1,1,9,24217
25566,1082,830,9,1,1,25.0,70,1,2,43,23704
25567,1082,832,6,3,2,19.0,70,1,1,20,24215
25567,1082,832,6,3,2,19.0,70,1,2,49,24881
25568,1082,1,131,4,3,15.0,70,1,1,9,23845
25568,1082,1,131,4,3,15.0,70,1,2,44,23841
25569,1082,847,131,8,4,12.0,70,1,1,19,23951
25569,1082,847,131,8,4,12.0,70,1,2,45,24069
25570,1082,844,6,19,5,10.0,70,1,1,41,26199
25571,1082,839,214,7,6,8.0,70,1,1,19,25684
25571,1082,839,214,7,6,8.0,70,1,2,49,23945
25572,1082,822,51,11,7,6.0,70,1,1,49,26089
25573,1082,855,51,10,8,4.0,70,1,1,19,24281
25573,1082,855,51,10,8,4.0,70,1,2,49,23980
25574,1082,4,214,2,9,2.0,70,1,1,28,23779
25574,1082,4,214,2,9,2.0,70,1,2,49,25139
25575,1082,840,117,17,10,1.0,70,1,1,47,25252
25576,1082,817,1,9,11,0.0,70,1,1,19,27937
25576,1082,817,1,9,11,0.0,70,1,2,49,24833
25577,1082,20,117,16,12,0.0,70,1,1,5,23406
25577,1082,20,117,16,12,0.0,70,1,2,19,23681
25578,1082,848,3,12,13,0.0,70,1,1,18,23804
25578,1082,848,3,12,13,0.0,70,1,2,48,23530
25579,1082,842,213,15,14,0.0,70,1,1,5,23557
25579,1082,842,213,15,14,0.0,70,1,2,36,23613
25580,1082,846,1,14,15,0.0,70,1,1,19,43032
25580,1082,846,1,14,15,0.0,70,1,2,42,24134
25581,1082,849,3,18,16,0.0,70,1,1,9,24020
25581,1082,849,3,18,16,0.0,70,1,2,37,30034
25582,1082,825,210,5,17,0.0,70,1,1,7,38262
25583,1082,852,213,20,18,0.0,47,3,1,9,23248
25583,1082,852,213,20,18,0.0,47,3,2,47,23450
25586,1083,832,6,1,1,25.0,52,1,1,1,3031752
25586,1083,832,6,1,1,25.0,52,1,2,20,28574
25586,1083,832,6,1,1,25.0,52,1,3,39,28435
25587,1083,815,9,4,2,18.0,52,1,1,1,3034772
25587,1083,815,9,4,2,18.0,52,1,2,5,37302
25587,1083,815,9,4,2,18.0,52,1,3,39,28155
25588,1083,1,131,5,3,16.0,52,1,1,1,3046888
25588,1083,1,131,5,3,16.0,52,1,2,33,29837
25588,1083,1,131,5,3,16.0,52,1,3,39,28996
25589,1083,844,6,3,4,12.0,52,1,1,1,3036360
25589,1083,844,6,3,4,12.0,52,1,2,25,28805
25590,1083,4,214,7,5,10.0,52,1,1,1,3055700
25590,1083,4,214,7,5,10.0,52,1,2,33,28733
25590,1083,4,214,7,5,10.0,52,1,3,39,28841
25591,1083,846,1,6,6,8.0,52,1,1,1,3043215
25591,1083,846,1,6,6,8.0,52,1,2,34,28947
25591,1083,846,1,6,6,8.0,52,1,3,40,28659
25592,1083,830,9,2,7,6.0,52,1,1,1,3037323
25592,1083,830,9,2,7,6.0,52,1,2,12,29395
25592,1083,830,9,2,7,6.0,52,1,3,23,29296
25592,1083,830,9,2,7,6.0,52,1,4,39,28709
25593,1083,854,210,19,8,4.0,52,1,1,1,3065174
25593,1083,854,210,19,8,4.0,52,1,2,19,29147
25593,1083,854,210,19,8,4.0,52,1,3,39,30832
25594,1083,20,117,18,9,2.0,52,1,1,1,3067301
25594,1083,20,117,18,9,2.0,52,1,2,6,29846
25594,1083,20,117,18,9,2.0,52,1,3,39,28540
25595,1083,825,210,17,10,1.0,52,1,1,1,3063613
25595,1083,825,210,17,10,1.0,52,1,2,22,29473
25596,1083,840,117,20,11,0.0,52,1,1,1,3069017
25596,1083,840,117,20,11,0.0,52,1,2,15,28632
25596,1083,840,117,20,11,0.0,52,1,3,40,29780
25597,1083,849,3,10,12,0.0,52,1,1,1,3051904
25597,1083,849,3,10,12,0.0,52,1,2,19,28829
25597,1083,849,3,10,12,0.0,52,1,3,39,28438
25598,1083,817,1,14,13,0.0,52,1,1,1,3063314
25598,1083,817,1,14,13,0.0,52,1,2,20,30262
25598,1083,817,1,14,13,0.0,52,1,3,32,30599
25598,1083,817,1,14,13,0.0,52,1,4,38,29345
25599,1083,852,213,13,14,0.0,52,1,1,1,3011861
25599,1083,852,213,13,14,0.0,52,1,2,18,34759
25599,1083,852,213,13,14,0.0,52,1,3,38,29448
25600,1083,839,214,15,15,0.0,37,48,1,1,2950760
25600,1083,839,214,15,15,0.0,37,48,2,22,30342
25601,1083,842,213,11,16,0.0,26,130,1,1,3048950
25601,1083,842,213,11,16,0.0,26,130,2,16,29632
25602,1083,822,51,12,17,0.0,20,6,1,1,3055732
25606,1084,844,6,2,1,25.0,71,1,1,26,21532
25606,1084,844,6,2,1,25.0,71,1,2,49,21319
25606,1084,844,6,2,1,25.0,71,1,3,58,21650
25607,1084,830,9,1,2,19.0,71,1,1,13,22022
25607,1084,830,9,1,2,19.0,71,1,2,36,21444
25607,1084,830,9,1,2,19.0,71,1,3,58,21319
25608,1084,1,131,8,3,15.0,71,1,1,28,23026
25608,1084,1,131,8,3,15.0,71,1,2,51,22697
25609,1084,847,131,4,4,12.0,71,1,1,11,38201
25609,1084,847,131,4,4,12.0,71,1,2,40,21731
25610,1084,839,214,6,5,10.0,71,1,1,16,21755
25610,1084,839,214,6,5,10.0,71,1,2,44,22109
25611,1084,854,210,9,6,8.0,70,11,1,16,22120
25611,1084,854,210,9,6,8.0,70,11,2,43,22880
25612,1084,846,1,10,7,6.0,70,11,1,14,22684
25612,1084,846,1,10,7,6.0,70,11,2,43,27324
25613,1084,825,210,7,8,4.0,70,11,1,15,22205
25613,1084,825,210,7,8,4.0,70,11,2,41,22088
25614,1084,817,1,11,9,2.0,70,11,1,12,21356
25614,1084,817,1,11,9,2.0,70,11,2,44,21889
25615,1084,4,214,19,10,1.0,70,11,1,27,21552
25615,1084,4,214,19,10,1.0,70,11,2,57,21827
25615,1084,4,214,19,10,1.0,70,11,3,58,24252
25616,1084,822,51,0,11,0.0,70,11,1,6,24677
25616,1084,822,51,0,11,0.0,70,11,2,39,22278
25617,1084,848,3,15,12,0.0,70,11,1,11,22301
25617,1084,848,3,15,12,0.0,70,11,2,41,22122
25618,1084,840,117,12,13,0.0,70,11,1,29,21431
25618,1084,840,117,12,13,0.0,70,11,2,48,21952
25619,1084,855,51,13,14,0.0,70,11,1,24,22704
25619,1084,855,51,13,14,0.0,70,11,2,46,28860
25620,1084,842,213,14,15,0.0,70,11,1,12,22724
25620,1084,842,213,14,15,0.0,70,11,2,40,27610
25621,1084,852,213,16,16,0.0,70,11,1,26,21749
25621,1084,852,213,16,16,0.0,70,11,2,46,21519
25622,1084,20,117,18,17,0.0,70,11,1,20,22112
25622,1084,20,117,18,17,0.0,70,11,2,44,21583
25623,1084,832,6,3,18,0.0,56,131,1,27,21212
25623,1084,832,6,3,18,0.0,56,131,2,50,21492
25624,1084,849,3,17,19,0.0,48,140,1,12,21722
25624,1084,849,3,17,19,0.0,48,140,2,35,21206
25625,1084,815,9,5,20,0.0,24,130,1,1,23681
25626,1085,830,9,2,1,25.0,53,1,1,16,35266
25627,1085,1,131,4,2,18.0,53,1,1,18,37189
25628,1085,847,131,6,3,15.0,53,1,1,18,38277
25629,1085,815,9,3,4,12.0,53,1,1,18,38061
25630,1085,832,6,19,5,11.0,53,1,1,18,41458
25630,1085,832,6,19,5,11.0,53,1,2,42,42292
25631,1085,4,214,7,6,8.0,53,1,1,18,36524
25632,1085,846,1,5,7,6.0,53,1,1,18,37539
25633,1085,839,214,10,8,4.0,53,1,1,18,44747
25634,1085,817,1,9,9,2.0,53,1,1,18,36264
25635,1085,840,117,15,10,1.0,53,1,1,18,39844
25636,1085,20,117,12,11,0.0,53,1,1,19,36671
25637,1085,842,213,14,12,0.0,53,1,1,18,35969
25638,1085,848,3,13,13,0.0,53,1,1,18,37380
25639,1085,822,51,11,14,0.0,53,1,1,18,37855
25639,1085,822,51,11,14,0.0,53,1,2,36,36520
25640,1085,854,210,17,15,0.0,53,1,1,9,36704
25640,1085,854,210,17,15,0.0,53,1,2,18,37003
25641,1085,855,51,16,16,0.0,47,16,1,9,36444
25641,1085,855,51,16,16,0.0,47,16,2,22,50790
25642,1085,849,3,18,17,0.0,40,130,1,19,37497
25642,1085,849,3,18,17,0.0,40,130,2,38,36942
25643,1085,825,210,20,18,0.0,37,130,1,8,36779
25643,1085,825,210,20,18,0.0,37,130,2,18,36403
25645,1085,852,213,8,20,0.0,17,140,1,11,37648
25646,1086,830,9,10,1,25.0,70,1,1,16,21351
25646,1086,830,9,10,1,25.0,70,1,2,38,21228
25647,1086,1,131,7,2,19.0,70,1,1,19,21699
25647,1086,1,131,7,2,19.0,70,1,2,51,22095
25648,1086,847,131,1,3,15.0,70,1,1,16,22763
25648,1086,847,131,1,3,15.0,70,1,2,39,21743
25649,1086,832,6,2,4,12.0,70,1,1,17,22820
25649,1086,832,6,2,4,12.0,70,1,2,47,23456
25650,1086,815,9,11,5,10.0,70,1,1,18,21118
25650,1086,815,9,11,5,10.0,70,1,2,42,21167
25651,1086,844,6,3,6,8.0,70,1,1,21,21775
25651,1086,844,6,3,6,8.0,70,1,2,39,21972
25651,1086,844,6,3,6,8.0,70,1,3,54,21544
25652,1086,846,1,4,7,6.0,70,1,1,14,23567
25652,1086,846,1,4,7,6.0,70,1,2,42,21855
25653,1086,4,214,6,8,4.0,69,11,1,21,22083
25654,1086,839,214,5,9,2.0,69,11,1,23,23581
25655,1086,20,117,18,10,1.0,69,11,1,15,21402
25655,1086,20,117,18,10,1.0,69,11,2,46,25030
25656,1086,840,117,14,11,0.0,69,11,1,14,21779
25656,1086,840,117,14,11,0.0,69,11,2,46,21615
25657,1086,842,213,0,12,0.0,69,11,1,16,21675
25657,1086,842,213,0,12,0.0,69,11,2,46,21489
25658,1086,855,51,12,13,0.0,69,11,1,27,22321
25658,1086,855,51,12,13,0.0,69,11,2,51,28218
25659,1086,854,210,15,14,0.0,69,11,1,21,22953
25659,1086,854,210,15,14,0.0,69,11,2,41,22566
25660,1086,817,1,9,15,0.0,69,11,1,15,21558
25660,1086,817,1,9,15,0.0,69,11,2,46,21521
25661,1086,825,210,13,16,0.0,69,11,1,6,29641
25661,1086,825,210,13,16,0.0,69,11,2,35,23210
25661,1086,825,210,13,16,0.0,69,11,3,67,23147
25662,1086,848,3,17,17,0.0,69,11,1,2,31224
25662,1086,848,3,17,17,0.0,69,11,2,21,21816
25662,1086,848,3,17,17,0.0,69,11,3,40,24298
25663,1086,849,3,19,18,0.0,69,11,1,18,21865
25663,1086,849,3,19,18,0.0,69,11,2,39,22452
25663,1086,849,3,19,18,0.0,69,11,3,56,28777
25664,1086,852,213,16,19,0.0,68,12,1,13,21577
25664,1086,852,213,16,19,0.0,68,12,2,33,22016
25664,1086,852,213,16,19,0.0,68,12,3,51,22128
25665,1086,822,51,8,20,0.0,65,131,1,26,22272
25666,1087,830,9,14,1,26.0,44,1,1,15,22882
25666,1087,830,9,14,1,26.0,44,1,2,30,22322
25667,1087,815,9,2,2,18.0,44,1,1,14,22349
25667,1087,815,9,2,2,18.0,44,1,2,27,22650
25668,1087,832,6,1,3,15.0,44,1,1,11,22543
25668,1087,832,6,1,3,15.0,44,1,2,25,22750
25669,1087,847,131,5,4,12.0,44,1,1,13,22825
25669,1087,847,131,5,4,12.0,44,1,2,29,22977
25670,1087,4,214,3,5,10.0,44,1,1,11,22641
25670,1087,4,214,3,5,10.0,44,1,2,25,23954
25671,1087,844,6,15,6,8.0,44,1,1,3,24198
25671,1087,844,6,15,6,8.0,44,1,2,25,23189
25671,1087,844,6,15,6,8.0,44,1,3,42,23334
25672,1087,839,214,16,7,6.0,44,1,1,12,23511
25672,1087,839,214,16,7,6.0,44,1,2,32,23491
25673,1087,20,117,10,8,4.0,44,1,1,14,23222
25673,1087,20,117,10,8,4.0,44,1,2,33,22833
25674,1087,842,213,0,9,2.0,44,1,1,10,22857
25674,1087,842,213,0,9,2.0,44,1,2,22,22542
25675,1087,848,3,6,10,1.0,44,1,1,10,23334
25675,1087,848,3,6,10,1.0,44,1,2,26,24415
25676,1087,840,117,9,11,0.0,44,1,1,15,23555
25676,1087,840,117,9,11,0.0,44,1,2,26,23349
25677,1087,846,1,17,12,0.0,44,1,1,13,23036
25677,1087,846,1,17,12,0.0,44,1,2,29,23560
25678,1087,852,213,0,13,0.0,44,1,1,18,30055
25678,1087,852,213,0,13,0.0,44,1,2,30,24253
25679,1087,855,51,18,14,0.0,44,1,1,14,23744
25679,1087,855,51,18,14,0.0,44,1,2,28,23364
25680,1087,817,1,7,15,0.0,44,1,1,12,23085
25680,1087,817,1,7,15,0.0,44,1,2,32,23146
25681,1087,825,210,12,16,0.0,43,11,1,11,26815
25681,1087,825,210,12,16,0.0,43,11,2,27,23396
25682,1087,854,210,19,17,0.0,43,11,1,14,24158
25682,1087,854,210,19,17,0.0,43,11,2,30,24982
25683,1087,849,3,11,18,0.0,43,11,1,3,35825
25683,1087,849,3,11,18,0.0,43,11,2,15,24168
25683,1087,849,3,11,18,0.0,43,11,3,34,23414
25686,1088,830,9,1,1,26.0,72,1,1,18,19634
25686,1088,830,9,1,1,26.0,72,1,2,48,19610
25686,1088,830,9,1,1,26.0,72,1,3,56,19655
25686,1088,830,9,1,1,26.0,72,1,4,57,14113
25687,1088,847,131,6,2,18.0,72,1,1,31,19359
25687,1088,847,131,6,2,18.0,72,1,2,48,20742
25687,1088,847,131,6,2,18.0,72,1,3,57,21363
25688,1088,844,6,2,3,15.0,72,1,1,17,19080
25688,1088,844,6,2,3,15.0,72,1,2,45,19084
25688,1088,844,6,2,3,15.0,72,1,3,56,19576
25688,1088,844,6,2,3,15.0,72,1,4,57,14008
25689,1088,1,131,4,4,12.0,72,1,1,29,19046
25689,1088,1,131,4,4,12.0,72,1,2,48,19164
25689,1088,1,131,4,4,12.0,72,1,3,57,14155
25690,1088,815,9,5,5,10.0,72,1,1,14,18835
25690,1088,815,9,5,5,10.0,72,1,2,40,18738
25690,1088,815,9,5,5,10.0,72,1,3,56,19250
25690,1088,815,9,5,5,10.0,72,1,4,57,14113
25691,1088,4,214,13,6,8.0,72,1,1,12,19578
25691,1088,4,214,13,6,8.0,72,1,2,47,21501
25691,1088,4,214,13,6,8.0,72,1,3,57,15762
25692,1088,846,1,7,7,6.0,72,1,1,17,19303
25692,1088,846,1,7,7,6.0,72,1,2,47,21117
25692,1088,846,1,7,7,6.0,72,1,3,57,21264
25693,1088,832,6,3,8,4.0,72,1,1,14,29705
25693,1088,832,6,3,8,4.0,72,1,2,43,19493
25693,1088,832,6,3,8,4.0,72,1,3,57,21164
25694,1088,839,214,12,9,2.0,72,1,1,18,19455
25694,1088,839,214,12,9,2.0,72,1,2,56,21602
25694,1088,839,214,12,9,2.0,72,1,3,57,14041
25695,1088,840,117,10,10,1.0,72,1,1,16,20205
25695,1088,840,117,10,10,1.0,72,1,2,38,20214
25695,1088,840,117,10,10,1.0,72,1,3,56,19141
25695,1088,840,117,10,10,1.0,72,1,4,57,14118
25696,1088,842,213,11,11,0.0,72,1,1,11,18789
25696,1088,842,213,11,11,0.0,72,1,2,32,18700
25696,1088,842,213,11,11,0.0,72,1,3,56,18572
25696,1088,842,213,11,11,0.0,72,1,4,57,13973
25697,1088,848,3,15,12,0.0,72,1,1,21,19325
25697,1088,848,3,15,12,0.0,72,1,2,42,19911
25697,1088,848,3,15,12,0.0,72,1,3,55,20508
25697,1088,848,3,15,12,0.0,72,1,4,56,14114
25698,1088,854,210,8,13,0.0,72,1,1,13,26813
25698,1088,854,210,8,13,0.0,72,1,2,33,21814
25698,1088,854,210,8,13,0.0,72,1,3,47,20283
25698,1088,854,210,8,13,0.0,72,1,4,56,14144
25699,1088,20,117,19,14,0.0,72,1,1,9,22391
25699,1088,20,117,19,14,0.0,72,1,2,35,19156
25699,1088,20,117,19,14,0.0,72,1,3,48,18709
25699,1088,20,117,19,14,0.0,72,1,4,56,14349
25700,1088,825,210,18,15,0.0,72,1,1,14,20785
25700,1088,825,210,18,15,0.0,72,1,2,34,23710
25700,1088,825,210,18,15,0.0,72,1,3,47,23663
25700,1088,825,210,18,15,0.0,72,1,4,56,14175
25701,1088,855,51,14,16,0.0,72,1,1,12,19548
25701,1088,855,51,14,16,0.0,72,1,2,37,25433
25701,1088,855,51,14,16,0.0,72,1,3,55,20188
25701,1088,855,51,14,16,0.0,72,1,4,56,14128
25702,1088,817,1,17,17,0.0,72,1,1,11,19546
25702,1088,817,1,17,17,0.0,72,1,2,27,19567
25702,1088,817,1,17,17,0.0,72,1,3,47,19718
25702,1088,817,1,17,17,0.0,72,1,4,55,20295
25702,1088,817,1,17,17,0.0,72,1,5,56,14493
25703,1088,849,3,20,18,0.0,71,11,1,13,20284
25703,1088,849,3,20,18,0.0,71,11,2,26,20733
25703,1088,849,3,20,18,0.0,71,11,3,54,20051
25703,1088,849,3,20,18,0.0,71,11,4,55,14459
25704,1088,822,51,16,19,0.0,53,5,1,16,19741
25704,1088,822,51,16,19,0.0,53,5,2,34,21049
25705,1088,852,213,9,20,0.0,43,24,1,13,18774
25705,1088,852,213,9,20,0.0,43,24,2,42,19293
25705,1088,852,213,9,20,0.0,43,24,3,43,52684
25706,1089,830,9,7,1,25.0,53,1,1,25,23791
25706,1089,830,9,7,1,25.0,53,1,2,48,24091
25707,1089,844,6,1,2,18.0,53,1,1,12,23531
25707,1089,844,6,1,2,18.0,53,1,2,33,23904
25707,1089,844,6,1,2,18.0,53,1,3,48,23719
25708,1089,847,131,2,3,15.0,53,1,1,23,25075
25708,1089,847,131,2,3,15.0,53,1,2,47,24114
25709,1089,832,6,18,4,12.0,53,1,1,30,23728
25709,1089,832,6,18,4,12.0,53,1,2,47,24525
25710,1089,1,131,19,5,10.0,53,1,1,33,24282
25711,1089,815,9,13,6,9.0,53,1,1,7,23698
25711,1089,815,9,13,6,9.0,53,1,2,42,23299
25712,1089,846,1,3,7,6.0,53,1,1,35,26714
25712,1089,846,1,3,7,6.0,53,1,2,47,24784
25713,1089,842,213,5,8,4.0,53,1,1,18,25376
25714,1089,856,3,8,9,2.0,53,1,1,19,24628
25715,1089,855,51,9,10,1.0,53,1,1,18,25366
25716,1089,839,214,14,11,0.0,53,1,1,19,24336
25717,1089,854,210,17,12,0.0,53,1,1,33,24817
25718,1089,822,51,15,13,0.0,52,11,1,35,24758
25719,1089,852,213,20,14,0.0,52,11,1,19,24009
25719,1089,852,213,20,14,0.0,52,11,2,47,23904
25720,1089,849,3,10,15,0.0,52,11,1,15,26782
25720,1089,849,3,10,15,0.0,52,11,2,47,24263
25721,1089,825,210,16,16,0.0,52,11,1,24,30164
25721,1089,825,210,16,16,0.0,52,11,2,46,24846
25722,1089,817,1,4,17,0.0,45,44,1,19,25164
25723,1089,840,117,12,18,0.0,39,5,1,18,24254
25726,1091,815,9,2,1,25.0,59,1,1,35,29550
25727,1091,844,6,1,2,18.0,59,1,1,34,32058
25728,1091,832,6,4,3,15.0,59,1,1,35,30603
25729,1091,846,1,6,4,12.0,59,1,1,36,30528
25730,1091,817,1,16,5,10.0,59,1,1,36,30946
25731,1091,840,117,11,6,8.0,59,1,1,35,29863
25732,1091,830,9,8,7,6.0,59,1,1,35,29407
25732,1091,830,9,8,7,6.0,59,1,2,40,29775
25733,1091,20,117,13,8,4.0,59,1,1,34,29704
25734,1091,1,131,3,9,2.0,59,1,1,34,41019
25735,1091,842,213,7,10,1.0,59,1,1,33,29867
25736,1091,822,51,15,11,0.0,59,1,1,33,32167
25737,1091,825,210,9,12,0.0,59,1,1,7,39247
25737,1091,825,210,9,12,0.0,59,1,2,33,32603
25738,1091,854,210,12,13,0.0,58,11,1,34,31201
25738,1091,854,210,12,13,0.0,58,11,2,41,34722
25739,1091,847,131,0,14,0.0,57,12,1,21,30378
25739,1091,847,131,0,14,0.0,57,12,2,35,29713
25739,1091,847,131,0,14,0.0,57,12,3,41,33211
25739,1091,847,131,0,14,0.0,57,12,4,51,29893
25740,1091,852,213,10,15,0.0,34,3,1,33,31293
25746,1092,830,9,1,1,25.0,28,1,1,2,387399
25746,1092,830,9,1,1,25.0,28,1,2,7,24308
25747,1092,815,9,4,2,18.0,28,1,1,2,392517
25747,1092,815,9,4,2,18.0,28,1,2,7,25322
25748,1092,844,6,2,3,15.0,28,1,1,2,389973
25748,1092,844,6,2,3,15.0,28,1,2,7,25899
25749,1092,839,214,5,4,12.0,28,1,1,2,393601
25749,1092,839,214,5,4,12.0,28,1,2,7,25172
25750,1092,1,131,6,5,10.0,28,1,1,2,396504
25750,1092,1,131,6,5,10.0,28,1,2,7,25059
25751,1092,20,117,9,6,8.0,28,1,1,2,409647
25751,1092,20,117,9,6,8.0,28,1,2,5,24218
25752,1092,4,214,7,7,6.0,28,1,1,2,396837
25752,1092,4,214,7,7,6.0,28,1,2,8,24106
25752,1092,4,214,7,7,6.0,28,1,3,22,24123
25753,1092,847,131,8,8,4.0,28,1,1,2,401057
25753,1092,847,131,8,8,4.0,28,1,2,7,28728
25754,1092,849,3,20,9,2.0,28,1,1,2,407673
25754,1092,849,3,20,9,2.0,28,1,2,5,24785
25755,1092,846,1,10,10,1.0,28,1,1,2,406256
25755,1092,846,1,10,10,1.0,28,1,2,6,24595
25756,1092,817,1,11,11,0.0,28,1,1,2,401749
25756,1092,817,1,11,11,0.0,28,1,2,8,25377
25757,1092,840,117,19,12,0.0,28,1,1,2,400463
25757,1092,840,117,19,12,0.0,28,1,2,7,24005
25757,1092,840,117,19,12,0.0,28,1,3,19,23870
25758,1092,852,213,13,13,0.0,28,1,1,2,402478
25758,1092,852,213,13,13,0.0,28,1,2,7,24439
25758,1092,852,213,13,13,0.0,28,1,3,20,23756
25759,1092,825,210,18,14,0.0,28,1,1,2,402029
25759,1092,825,210,18,14,0.0,28,1,2,7,25594
25760,1092,822,51,12,15,0.0,28,1,1,2,407553
25760,1092,822,51,12,15,0.0,28,1,2,6,24869
25761,1092,855,51,14,16,0.0,28,1,1,2,410005
25761,1092,855,51,14,16,0.0,28,1,2,9,24563
25761,1092,855,51,14,16,0.0,28,1,3,18,24266
25762,1092,854,210,15,17,0.0,28,1,1,2,400857
25762,1092,854,210,15,17,0.0,28,1,2,11,24608
25763,1092,842,213,17,18,0.0,28,1,1,1,41319
25763,1092,842,213,17,18,0.0,28,1,2,2,409011
25763,1092,842,213,17,18,0.0,28,1,3,7,24966
25763,1092,842,213,17,18,0.0,28,1,4,19,23966
25766,1093,830,9,2,1,25.0,56,1,1,13,23866
25766,1093,830,9,2,1,25.0,56,1,2,35,32254
25767,1093,1,131,3,2,18.0,56,1,1,12,24362
25767,1093,1,131,3,2,18.0,56,1,2,34,24135
25768,1093,844,6,12,3,15.0,56,1,1,18,24314
25768,1093,844,6,12,3,15.0,56,1,2,35,23755
25769,1093,815,9,9,4,12.0,56,1,1,14,23403
25769,1093,815,9,9,4,12.0,56,1,2,38,24801
25770,1093,847,131,4,5,11.0,56,1,1,13,30038
25770,1093,847,131,4,5,11.0,56,1,2,36,24509
25770,1093,847,131,4,5,11.0,56,1,3,54,23947
25771,1093,846,1,6,6,8.0,56,1,1,14,24026
25771,1093,846,1,6,6,8.0,56,1,2,34,23702
25772,1093,4,214,14,7,6.0,56,1,1,18,23870
25772,1093,4,214,14,7,6.0,56,1,2,22,39707
25773,1093,20,117,10,8,4.0,56,1,1,18,24307
25773,1093,20,117,10,8,4.0,56,1,2,41,38157
