resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,statusId,total_pitstops,total_pitstop_duration,avg_points,total_wins,avg_pitstops,avg_pitstop_duration,circuitId
25571,1082,839,214,7,6,8.0,70,1,2,49629,3.2,1,1.7923076923076924,261812.56153846154,7
25572,1082,822,51,11,7,6.0,70,1,1,26089,7.5,7,1.9196428571428572,210057.44642857142,7
25573,1082,855,51,10,8,4.0,70,1,2,48261,0.22641509433962265,0,2.150943396226415,274849.5094339623,7
25574,1082,4,214,2,9,2.0,70,1,2,48918,6.76605504587156,6,2.091743119266055,200918.623853211,7
25575,1082,840,117,17,10,1.0,70,1,1,25252,1.9387755102040816,0,1.9047619047619047,237620.31292517006,7
25576,1082,817,1,9,11,0.0,70,1,2,52770,5.407563025210084,7,1.9369747899159664,185574.78151260506,7
25577,1082,20,117,16,12,0.0,70,1,2,47087,12.107142857142858,43,2.0669642857142856,161710.7232142857,7
25578,1082,848,3,12,13,0.0,70,1,2,47334,2.6436781609195403,0,1.896551724137931,190692.3448275862,7
25579,1082,842,213,15,14,0.0,70,1,2,47170,3.03125,1,1.859375,255187.3046875,7
25580,1082,846,1,14,15,0.0,70,1,2,67166,6.857142857142857,1,1.9196428571428572,316061.64285714284,7
25581,1082,849,3,18,16,0.0,70,1,2,54054,0.14285714285714285,0,2.0892857142857144,316335.0,7
25582,1082,825,210,5,17,0.0,70,1,1,38262,1.147239263803681,0,1.9263803680981595,148516.19018404908,7
25583,1082,852,213,20,18,0.0,47,3,2,46698,1.0845070422535212,0,2.1690140845070425,419794.3521126761,7
25586,1083,832,6,1,1,25.0,52,1,3,3088761,6.005586592178771,3,1.8379888268156424,236070.86033519552,9
25587,1083,815,9,4,2,18.0,52,1,3,3100229,6.0625,6,2.01953125,189425.61328125,9
25588,1083,1,131,5,3,16.0,52,1,3,3105721,15.39607843137255,80,2.023529411764706,183009.99607843137,9
25589,1083,844,6,3,4,12.0,52,1,2,3065165,8.873015873015873,4,1.7619047619047619,210050.00793650793,9
25590,1083,4,214,7,5,10.0,52,1,3,3113274,6.76605504587156,6,2.091743119266055,200918.623853211,9
25591,1083,846,1,6,6,8.0,52,1,3,3100821,6.857142857142857,1,1.9196428571428572,316061.64285714284,9
25592,1083,830,9,2,7,6.0,52,1,4,3124723,13.814814814814815,41,1.9567901234567902,224598.58024691357,9
25593,1083,854,210,19,8,4.0,52,1,3,3125153,0.3076923076923077,0,2.051282051282051,321183.46153846156,9
25594,1083,20,117,18,9,2.0,52,1,3,3125687,12.107142857142858,43,2.0669642857142856,161710.7232142857,9
25595,1083,825,210,17,10,1.0,52,1,2,3093086,1.147239263803681,0,1.9263803680981595,148516.19018404908,9
25596,1083,840,117,20,11,0.0,52,1,3,3127429,1.9387755102040816,0,1.9047619047619047,237620.31292517006,9
25597,1083,849,3,10,12,0.0,52,1,3,3109171,0.14285714285714285,0,2.0892857142857144,316335.0,9
25598,1083,817,1,14,13,0.0,52,1,4,3153520,5.407563025210084,7,1.9369747899159664,185574.78151260506,9
25599,1083,852,213,13,14,0.0,52,1,3,3076068,1.0845070422535212,0,2.1690140845070425,419794.3521126761,9
25600,1083,839,214,15,15,0.0,37,48,2,2981102,3.2,1,1.7923076923076924,261812.56153846154,9
25601,1083,842,213,11,16,0.0,26,130,2,3078582,3.03125,1,1.859375,255187.3046875,9
25602,1083,822,51,12,17,0.0,20,6,1,3055732,7.5,7,1.9196428571428572,210057.44642857142,9
25606,1084,844,6,2,1,25.0,71,1,3,64501,8.873015873015873,4,1.7619047619047619,210050.00793650793,70
25607,1084,830,9,1,2,19.0,71,1,3,64785,13.814814814814815,41,1.9567901234567902,224598.58024691357,70
25608,1084,1,131,8,3,15.0,71,1,2,45723,15.39607843137255,80,2.023529411764706,183009.99607843137,70
25609,1084,847,131,4,4,12.0,71,1,2,59932,4.576576576576577,1,1.945945945945946,257158.3963963964,70
25610,1084,839,214,6,5,10.0,71,1,2,43864,3.2,1,1.7923076923076924,261812.56153846154,70
25611,1084,854,210,9,6,8.0,70,11,2,45000,0.3076923076923077,0,2.051282051282051,321183.46153846156,70
25612,1084,846,1,10,7,6.0,70,11,2,50008,6.857142857142857,1,1.9196428571428572,316061.64285714284,70
25613,1084,825,210,7,8,4.0,70,11,2,44293,1.147239263803681,0,1.9263803680981595,148516.19018404908,70
25614,1084,817,1,11,9,2.0,70,11,2,43245,5.407563025210084,7,1.9369747899159664,185574.78151260506,70
25615,1084,4,214,19,10,1.0,70,11,3,67631,6.76605504587156,6,2.091743119266055,200918.623853211,70
25616,1084,822,51,0,11,0.0,70,11,2,46955,7.5,7,1.9196428571428572,210057.44642857142,70
25617,1084,848,3,15,12,0.0,70,11,2,44423,2.6436781609195403,0,1.896551724137931,190692.3448275862,70
25618,1084,840,117,12,13,0.0,70,11,2,43383,1.9387755102040816,0,1.9047619047619047,237620.31292517006,70
25619,1084,855,51,13,14,0.0,70,11,2,51564,0.22641509433962265,0,2.150943396226415,274849.5094339623,70
25620,1084,842,213,14,15,0.0,70,11,2,50334,3.03125,1,1.859375,255187.3046875,70
25621,1084,852,213,16,16,0.0,70,11,2,43268,1.0845070422535212,0,2.1690140845070425,419794.3521126761,70
25622,1084,20,117,18,17,0.0,70,11,2,43695,12.107142857142858,43,2.0669642857142856,161710.7232142857,70
25623,1084,832,6,3,18,0.0,56,131,2,42704,6.005586592178771,3,1.8379888268156424,236070.86033519552,70
25624,1084,849,3,17,19,0.0,48,140,2,42928,0.14285714285714285,0,2.0892857142857144,316335.0,70
25625,1084,815,9,5,20,0.0,24,130,1,23681,6.0625,6,2.01953125,189425.61328125,70
25626,1085,830,9,2,1,25.0,53,1,1,35266,13.814814814814815,41,1.9567901234567902,224598.58024691357,34
25627,1085,1,131,4,2,18.0,53,1,1,37189,15.39607843137255,80,2.023529411764706,183009.99607843137,34
25628,1085,847,131,6,3,15.0,53,1,1,38277,4.576576576576577,1,1.945945945945946,257158.3963963964,34
25629,1085,815,9,3,4,12.0,53,1,1,38061,6.0625,6,2.01953125,189425.61328125,34
25630,1085,832,6,19,5,11.0,53,1,2,83750,6.005586592178771,3,1.8379888268156424,236070.86033519552,34
25631,1085,4,214,7,6,8.0,53,1,1,36524,6.76605504587156,6,2.091743119266055,200918.623853211,34
25632,1085,846,1,5,7,6.0,53,1,1,37539,6.857142857142857,1,1.9196428571428572,316061.64285714284,34
25633,1085,839,214,10,8,4.0,53,1,1,44747,3.2,1,1.7923076923076924,261812.56153846154,34
25634,1085,817,1,9,9,2.0,53,1,1,36264,5.407563025210084,7,1.9369747899159664,185574.78151260506,34
25635,1085,840,117,15,10,1.0,53,1,1,39844,1.9387755102040816,0,1.9047619047619047,237620.31292517006,34
25636,1085,20,117,12,11,0.0,53,1,1,36671,12.107142857142858,43,2.0669642857142856,161710.7232142857,34
25637,1085,842,213,14,12,0.0,53,1,1,35969,3.03125,1,1.859375,255187.3046875,34
25638,1085,848,3,13,13,0.0,53,1,1,37380,2.6436781609195403,0,1.896551724137931,190692.3448275862,34
25639,1085,822,51,11,14,0.0,53,1,2,74375,7.5,7,1.9196428571428572,210057.44642857142,34
25640,1085,854,210,17,15,0.0,53,1,2,73707,0.3076923076923077,0,2.051282051282051,321183.46153846156,34
25641,1085,855,51,16,16,0.0,47,16,2,87234,0.22641509433962265,0,2.150943396226415,274849.5094339623,34
25642,1085,849,3,18,17,0.0,40,130,2,74439,0.14285714285714285,0,2.0892857142857144,316335.0,34
25643,1085,825,210,20,18,0.0,37,130,2,73182,1.147239263803681,0,1.9263803680981595,148516.19018404908,34
25645,1085,852,213,8,20,0.0,17,140,1,37648,1.0845070422535212,0,2.1690140845070425,419794.3521126761,34
25646,1086,830,9,10,1,25.0,70,1,2,42579,13.814814814814815,41,1.9567901234567902,224598.58024691357,11
25647,1086,1,131,7,2,19.0,70,1,2,43794,15.39607843137255,80,2.023529411764706,183009.99607843137,11
25648,1086,847,131,1,3,15.0,70,1,2,44506,4.576576576576577,1,1.945945945945946,257158.3963963964,11
25649,1086,832,6,2,4,12.0,70,1,2,46276,6.005586592178771,3,1.8379888268156424,236070.86033519552,11
25650,1086,815,9,11,5,10.0,70,1,2,42285,6.0625,6,2.01953125,189425.61328125,11
25651,1086,844,6,3,6,8.0,70,1,3,65291,8.873015873015873,4,1.7619047619047619,210050.00793650793,11
25652,1086,846,1,4,7,6.0,70,1,2,45422,6.857142857142857,1,1.9196428571428572,316061.64285714284,11
25653,1086,4,214,6,8,4.0,69,11,1,22083,6.76605504587156,6,2.091743119266055,200918.623853211,11
25654,1086,839,214,5,9,2.0,69,11,1,23581,3.2,1,1.7923076923076924,261812.56153846154,11
25655,1086,20,117,18,10,1.0,69,11,2,46432,12.107142857142858,43,2.0669642857142856,161710.7232142857,11
25656,1086,840,117,14,11,0.0,69,11,2,43394,1.9387755102040816,0,1.9047619047619047,237620.31292517006,11
25657,1086,842,213,0,12,0.0,69,11,2,43164,3.03125,1,1.859375,255187.3046875,11
25658,1086,855,51,12,13,0.0,69,11,2,50539,0.22641509433962265,0,2.150943396226415,274849.5094339623,11
25659,1086,854,210,15,14,0.0,69,11,2,45519,0.3076923076923077,0,2.051282051282051,321183.46153846156,11
25660,1086,817,1,9,15,0.0,69,11,2,43079,5.407563025210084,7,1.9369747899159664,185574.78151260506,11
25661,1086,825,210,13,16,0.0,69,11,3,75998,1.147239263803681,0,1.9263803680981595,148516.19018404908,11
25662,1086,848,3,17,17,0.0,69,11,3,77338,2.6436781609195403,0,1.896551724137931,190692.3448275862,11
25663,1086,849,3,19,18,0.0,69,11,3,73094,0.14285714285714285,0,2.0892857142857144,316335.0,11
25664,1086,852,213,16,19,0.0,68,12,3,65721,1.0845070422535212,0,2.1690140845070425,419794.3521126761,11
25665,1086,822,51,8,20,0.0,65,131,1,22272,7.5,7,1.9196428571428572,210057.44642857142,11
25667,1087,815,9,2,2,18.0,44,1,2,44999,6.0625,6,2.01953125,189425.61328125,13
25668,1087,832,6,1,3,15.0,44,1,2,45293,6.005586592178771,3,1.8379888268156424,236070.86033519552,13
25669,1087,847,131,5,4,12.0,44,1,2,45802,4.576576576576577,1,1.945945945945946,257158.3963963964,13
25670,1087,4,214,3,5,10.0,44,1,2,46595,6.76605504587156,6,2.091743119266055,200918.623853211,13
25671,1087,844,6,15,6,8.0,44,1,3,70721,8.873015873015873,4,1.7619047619047619,210050.00793650793,13
25672,1087,839,214,16,7,6.0,44,1,2,47002,3.2,1,1.7923076923076924,261812.56153846154,13
25673,1087,20,117,10,8,4.0,44,1,2,46055,12.107142857142858,43,2.0669642857142856,161710.7232142857,13
25674,1087,842,213,0,9,2.0,44,1,2,45399,3.03125,1,1.859375,255187.3046875,13
25675,1087,848,3,6,10,1.0,44,1,2,47749,2.6436781609195403,0,1.896551724137931,190692.3448275862,13
25676,1087,840,117,9,11,0.0,44,1,2,46904,1.9387755102040816,0,1.9047619047619047,237620.31292517006,13
25677,1087,846,1,17,12,0.0,44,1,2,46596,6.857142857142857,1,1.9196428571428572,316061.64285714284,13
25678,1087,852,213,0,13,0.0,44,1,2,54308,1.0845070422535212,0,2.1690140845070425,419794.3521126761,13
25679,1087,855,51,18,14,0.0,44,1,2,47108,0.22641509433962265,0,2.150943396226415,274849.5094339623,13
25680,1087,817,1,7,15,0.0,44,1,2,46231,5.407563025210084,7,1.9369747899159664,185574.78151260506,13
25681,1087,825,210,12,16,0.0,43,11,2,50211,1.147239263803681,0,1.9263803680981595,148516.19018404908,13
25682,1087,854,210,19,17,0.0,43,11,2,49140,0.3076923076923077,0,2.051282051282051,321183.46153846156,13
25683,1087,849,3,11,18,0.0,43,11,3,83407,0.14285714285714285,0,2.0892857142857144,316335.0,13
25687,1088,847,131,6,2,18.0,72,1,3,61464,4.576576576576577,1,1.945945945945946,257158.3963963964,39
25688,1088,844,6,2,3,15.0,72,1,4,71748,8.873015873015873,4,1.7619047619047619,210050.00793650793,39
25689,1088,1,131,4,4,12.0,72,1,3,52365,15.39607843137255,80,2.023529411764706,183009.99607843137,39
25690,1088,815,9,5,5,10.0,72,1,4,70936,6.0625,6,2.01953125,189425.61328125,39
25691,1088,4,214,13,6,8.0,72,1,3,56841,6.76605504587156,6,2.091743119266055,200918.623853211,39
25692,1088,846,1,7,7,6.0,72,1,3,61684,6.857142857142857,1,1.9196428571428572,316061.64285714284,39
25693,1088,832,6,3,8,4.0,72,1,3,70362,6.005586592178771,3,1.8379888268156424,236070.86033519552,39
25694,1088,839,214,12,9,2.0,72,1,3,55098,3.2,1,1.7923076923076924,261812.56153846154,39
25695,1088,840,117,10,10,1.0,72,1,4,73678,1.9387755102040816,0,1.9047619047619047,237620.31292517006,39
25696,1088,842,213,11,11,0.0,72,1,4,70034,3.03125,1,1.859375,255187.3046875,39
25697,1088,848,3,15,12,0.0,72,1,4,73858,2.6436781609195403,0,1.896551724137931,190692.3448275862,39
25698,1088,854,210,8,13,0.0,72,1,4,83054,0.3076923076923077,0,2.051282051282051,321183.46153846156,39
25699,1088,20,117,19,14,0.0,72,1,4,74605,12.107142857142858,43,2.0669642857142856,161710.7232142857,39
25700,1088,825,210,18,15,0.0,72,1,4,82333,1.147239263803681,0,1.9263803680981595,148516.19018404908,39
25701,1088,855,51,14,16,0.0,72,1,4,79297,0.22641509433962265,0,2.150943396226415,274849.5094339623,39
25702,1088,817,1,17,17,0.0,72,1,5,93619,5.407563025210084,7,1.9369747899159664,185574.78151260506,39
25703,1088,849,3,20,18,0.0,71,11,4,75527,0.14285714285714285,0,2.0892857142857144,316335.0,39
25704,1088,822,51,16,19,0.0,53,5,2,40790,7.5,7,1.9196428571428572,210057.44642857142,39
25705,1088,852,213,9,20,0.0,43,24,3,90751,1.0845070422535212,0,2.1690140845070425,419794.3521126761,39
25706,1089,830,9,7,1,25.0,53,1,2,47882,13.814814814814815,41,1.9567901234567902,224598.58024691357,14
25707,1089,844,6,1,2,18.0,53,1,3,71154,8.873015873015873,4,1.7619047619047619,210050.00793650793,14
25708,1089,847,131,2,3,15.0,53,1,2,49189,4.576576576576577,1,1.945945945945946,257158.3963963964,14
25709,1089,832,6,18,4,12.0,53,1,2,48253,6.005586592178771,3,1.8379888268156424,236070.86033519552,14
25710,1089,1,131,19,5,10.0,53,1,1,24282,15.39607843137255,80,2.023529411764706,183009.99607843137,14
25711,1089,815,9,13,6,9.0,53,1,2,46997,6.0625,6,2.01953125,189425.61328125,14
25712,1089,846,1,3,7,6.0,53,1,2,51498,6.857142857142857,1,1.9196428571428572,316061.64285714284,14
25713,1089,842,213,5,8,4.0,53,1,1,25376,3.03125,1,1.859375,255187.3046875,14
25714,1089,856,3,8,9,2.0,53,1,1,24628,0.2,0,1.9,210933.2,14
25715,1089,855,51,9,10,1.0,53,1,1,25366,0.22641509433962265,0,2.150943396226415,274849.5094339623,14
25716,1089,839,214,14,11,0.0,53,1,1,24336,3.2,1,1.7923076923076924,261812.56153846154,14
25717,1089,854,210,17,12,0.0,53,1,1,24817,0.3076923076923077,0,2.051282051282051,321183.46153846156,14
25718,1089,822,51,15,13,0.0,52,11,1,24758,7.5,7,1.9196428571428572,210057.44642857142,14
25719,1089,852,213,20,14,0.0,52,11,2,47913,1.0845070422535212,0,2.1690140845070425,419794.3521126761,14
25720,1089,849,3,10,15,0.0,52,11,2,51045,0.14285714285714285,0,2.0892857142857144,316335.0,14
25721,1089,825,210,16,16,0.0,52,11,2,55010,1.147239263803681,0,1.9263803680981595,148516.19018404908,14
25722,1089,817,1,4,17,0.0,45,44,1,25164,5.407563025210084,7,1.9369747899159664,185574.78151260506,14
25723,1089,840,117,12,18,0.0,39,5,1,24254,1.9387755102040816,0,1.9047619047619047,237620.31292517006,14
25726,1091,815,9,2,1,25.0,59,1,1,29550,6.0625,6,2.01953125,189425.61328125,15
25727,1091,844,6,1,2,18.0,59,1,1,32058,8.873015873015873,4,1.7619047619047619,210050.00793650793,15
25728,1091,832,6,4,3,15.0,59,1,1,30603,6.005586592178771,3,1.8379888268156424,236070.86033519552,15
25729,1091,846,1,6,4,12.0,59,1,1,30528,6.857142857142857,1,1.9196428571428572,316061.64285714284,15
25730,1091,817,1,16,5,10.0,59,1,1,30946,5.407563025210084,7,1.9369747899159664,185574.78151260506,15
25731,1091,840,117,11,6,8.0,59,1,1,29863,1.9387755102040816,0,1.9047619047619047,237620.31292517006,15
25732,1091,830,9,8,7,6.0,59,1,2,59182,13.814814814814815,41,1.9567901234567902,224598.58024691357,15
25733,1091,20,117,13,8,4.0,59,1,1,29704,12.107142857142858,43,2.0669642857142856,161710.7232142857,15
25734,1091,1,131,3,9,2.0,59,1,1,41019,15.39607843137255,80,2.023529411764706,183009.99607843137,15
25735,1091,842,213,7,10,1.0,59,1,1,29867,3.03125,1,1.859375,255187.3046875,15
25736,1091,822,51,15,11,0.0,59,1,1,32167,7.5,7,1.9196428571428572,210057.44642857142,15
25737,1091,825,210,9,12,0.0,59,1,2,71850,1.147239263803681,0,1.9263803680981595,148516.19018404908,15
25738,1091,854,210,12,13,0.0,58,11,2,65923,0.3076923076923077,0,2.051282051282051,321183.46153846156,15
25739,1091,847,131,0,14,0.0,57,12,4,123195,4.576576576576577,1,1.945945945945946,257158.3963963964,15
25740,1091,852,213,10,15,0.0,34,3,1,31293,1.0845070422535212,0,2.1690140845070425,419794.3521126761,15
25746,1092,830,9,1,1,25.0,28,1,2,411707,13.814814814814815,41,1.9567901234567902,224598.58024691357,22
25747,1092,815,9,4,2,18.0,28,1,2,417839,6.0625,6,2.01953125,189425.61328125,22
25748,1092,844,6,2,3,15.0,28,1,2,415872,8.873015873015873,4,1.7619047619047619,210050.00793650793,22
25749,1092,839,214,5,4,12.0,28,1,2,418773,3.2,1,1.7923076923076924,261812.56153846154,22
25750,1092,1,131,6,5,10.0,28,1,2,421563,15.39607843137255,80,2.023529411764706,183009.99607843137,22
25751,1092,20,117,9,6,8.0,28,1,2,433865,12.107142857142858,43,2.0669642857142856,161710.7232142857,22
25752,1092,4,214,7,7,6.0,28,1,3,445066,6.76605504587156,6,2.091743119266055,200918.623853211,22
25753,1092,847,131,8,8,4.0,28,1,2,429785,4.576576576576577,1,1.945945945945946,257158.3963963964,22
25754,1092,849,3,20,9,2.0,28,1,2,432458,0.14285714285714285,0,2.0892857142857144,316335.0,22
25755,1092,846,1,10,10,1.0,28,1,2,430851,6.857142857142857,1,1.9196428571428572,316061.64285714284,22
25756,1092,817,1,11,11,0.0,28,1,2,427126,5.407563025210084,7,1.9369747899159664,185574.78151260506,22
25757,1092,840,117,19,12,0.0,28,1,3,448338,1.9387755102040816,0,1.9047619047619047,237620.31292517006,22
25758,1092,852,213,13,13,0.0,28,1,3,450673,1.0845070422535212,0,2.1690140845070425,419794.3521126761,22
25759,1092,825,210,18,14,0.0,28,1,2,427623,1.147239263803681,0,1.9263803680981595,148516.19018404908,22
25760,1092,822,51,12,15,0.0,28,1,2,432422,7.5,7,1.9196428571428572,210057.44642857142,22
25761,1092,855,51,14,16,0.0,28,1,3,458834,0.22641509433962265,0,2.150943396226415,274849.5094339623,22
25762,1092,854,210,15,17,0.0,28,1,2,425465,0.3076923076923077,0,2.051282051282051,321183.46153846156,22
25763,1092,842,213,17,18,0.0,28,1,4,499262,3.03125,1,1.859375,255187.3046875,22
25766,1093,830,9,2,1,25.0,56,1,2,56120,13.814814814814815,41,1.9567901234567902,224598.58024691357,69
25767,1093,1,131,3,2,18.0,56,1,2,48497,15.39607843137255,80,2.023529411764706,183009.99607843137,69
25768,1093,844,6,12,3,15.0,56,1,2,48069,8.873015873015873,4,1.7619047619047619,210050.00793650793,69
25769,1093,815,9,9,4,12.0,56,1,2,48204,6.0625,6,2.01953125,189425.61328125,69
25770,1093,847,131,4,5,11.0,56,1,3,78494,4.576576576576577,1,1.945945945945946,257158.3963963964,69
25771,1093,846,1,6,6,8.0,56,1,2,47728,6.857142857142857,1,1.9196428571428572,316061.64285714284,69
25772,1093,4,214,14,7,6.0,56,1,2,63577,6.76605504587156,6,2.091743119266055,200918.623853211,69
25773,1093,20,117,10,8,4.0,56,1,2,62464,12.107142857142858,43,2.0669642857142856,161710.7232142857,69
25774,1093,825,210,13,9,2.0,56,1,1,29039,1.147239263803681,0,1.9263803680981595,148516.19018404908,69
25775,1093,852,213,19,10,1.0,56,1,2,46929,1.0845070422535212,0,2.1690140845070425,419794.3521126761,69
25776,1093,839,214,0,11,0.0,56,1,2,49527,3.2,1,1.7923076923076924,261812.56153846154,69
25777,1093,855,51,18,12,0.0,56,1,2,52341,0.22641509433962265,0,2.150943396226415,274849.5094339623,69
25778,1093,848,3,8,13,0.0,56,1,2,48935,2.6436781609195403,0,1.896551724137931,190692.3448275862,69
25779,1093,842,213,11,14,0.0,56,1,2,52588,3.03125,1,1.859375,255187.3046875,69
25780,1093,854,210,16,15,0.0,56,1,2,49860,0.3076923076923077,0,2.051282051282051,321183.46153846156,69
25781,1093,817,1,15,16,0.0,56,1,2,50642,5.407563025210084,7,1.9369747899159664,185574.78151260506,69
25782,1093,849,3,17,17,0.0,56,1,2,49516,0.14285714285714285,0,2.0892857142857144,316335.0,69
25783,1093,840,117,5,18,0.0,21,4,1,25417,1.9387755102040816,0,1.9047619047619047,237620.31292517006,69
25784,1093,822,51,7,19,0.0,16,20,1,25013,7.5,7,1.9196428571428572,210057.44642857142,69
25786,1094,830,9,1,1,25.0,71,1,1,22487,13.814814814814815,41,1.9567901234567902,224598.58024691357,32
25787,1094,1,131,3,2,18.0,71,1,1,23194,15.39607843137255,80,2.023529411764706,183009.99607843137,32
25788,1094,815,9,4,3,15.0,71,1,1,24892,6.0625,6,2.01953125,189425.61328125,32
25789,1094,847,131,2,4,13.0,71,1,2,45913,4.576576576576577,1,1.945945945945946,257158.3963963964,32
25790,1094,832,6,5,5,10.0,71,1,1,23469,6.005586592178771,3,1.8379888268156424,236070.86033519552,32
25791,1094,844,6,7,6,8.0,71,1,1,22193,8.873015873015873,4,1.7619047619047619,210050.00793650793,32
25792,1094,817,1,11,7,6.0,70,11,1,22280,5.407563025210084,7,1.9369747899159664,185574.78151260506,32
25793,1094,839,214,10,8,4.0,70,11,1,22343,3.2,1,1.7923076923076924,261812.56153846154,32
25794,1094,846,1,8,9,2.0,70,11,1,22585,6.857142857142857,1,1.9196428571428572,316061.64285714284,32
25795,1094,822,51,6,10,1.0,70,11,1,23863,7.5,7,1.9196428571428572,210057.44642857142,32
25796,1094,842,213,14,11,0.0,70,11,1,29168,3.03125,1,1.859375,255187.3046875,32
25797,1094,848,3,17,12,0.0,70,11,1,23182,2.6436781609195403,0,1.896551724137931,190692.3448275862,32
25798,1094,855,51,12,13,0.0,70,11,1,24218,0.22641509433962265,0,2.150943396226415,274849.5094339623,32
25799,1094,20,117,16,14,0.0,70,11,1,22534,12.107142857142858,43,2.0669642857142856,161710.7232142857,32
25800,1094,840,117,20,15,0.0,70,11,2,46628,1.9387755102040816,0,1.9047619047619047,237620.31292517006,32
25801,1094,854,210,15,16,0.0,70,11,1,23679,0.3076923076923077,0,2.051282051282051,321183.46153846156,32
25802,1094,825,210,19,17,0.0,70,11,1,23722,1.147239263803681,0,1.9263803680981595,148516.19018404908,32
25803,1094,849,3,18,18,0.0,69,12,2,47865,0.14285714285714285,0,2.0892857142857144,316335.0,32
25804,1094,4,214,9,19,0.0,63,5,1,23159,6.76605504587156,6,2.091743119266055,200918.623853211,32
25805,1094,852,213,13,20,0.0,50,130,1,22468,1.0845070422535212,0,2.1690140845070425,419794.3521126761,32
25807,1095,1,131,2,2,18.0,71,1,2,47496,15.39607843137255,80,2.023529411764706,183009.99607843137,18
25808,1095,832,6,7,3,15.0,71,1,3,72505,6.005586592178771,3,1.8379888268156424,236070.86033519552,18
25809,1095,844,6,5,4,12.0,71,1,3,76376,8.873015873015873,4,1.7619047619047619,210050.00793650793,18
25810,1095,4,214,17,5,10.0,71,1,3,76123,6.76605504587156,6,2.091743119266055,200918.623853211,18
25811,1095,830,9,3,6,8.0,71,1,3,86726,13.814814814814815,41,1.9567901234567902,224598.58024691357,18
25812,1095,815,9,4,7,6.0,71,1,2,46021,6.0625,6,2.01953125,189425.61328125,18
25813,1095,839,214,16,8,4.0,71,1,2,48313,3.2,1,1.7923076923076924,261812.56153846154,18
25814,1095,822,51,14,9,2.0,71,1,2,48524,7.5,7,1.9196428571428572,210057.44642857142,18
25815,1095,840,117,15,10,1.0,71,1,2,47233,1.9387755102040816,0,1.9047619047619047,237620.31292517006,18
25816,1095,20,117,9,11,0.0,71,1,2,48276,12.107142857142858,43,2.0669642857142856,161710.7232142857,18
25817,1095,855,51,13,12,0.0,71,1,2,49443,0.22641509433962265,0,2.150943396226415,274849.5094339623,18
25818,1095,854,210,12,13,0.0,71,1,2,49643,0.3076923076923077,0,2.051282051282051,321183.46153846156,18
25819,1095,842,213,10,14,0.0,71,1,3,69797,3.03125,1,1.859375,255187.3046875,18
25820,1095,848,3,19,15,0.0,71,1,3,71035,2.6436781609195403,0,1.896551724137931,190692.3448275862,18
25821,1095,849,3,18,16,0.0,71,1,3,76739,0.14285714285714285,0,2.0892857142857144,316335.0,18
25822,1095,852,213,0,17,0.0,70,11,3,70567,1.0845070422535212,0,2.1690140845070425,419794.3521126761,18
25823,1095,846,1,6,18,0.0,50,6,2,54007,6.857142857142857,1,1.9196428571428572,316061.64285714284,18
25826,1096,830,9,1,1,25.0,58,1,1,22735,13.814814814814815,41,1.9567901234567902,224598.58024691357,24
25827,1096,844,6,3,2,18.0,58,1,1,22210,8.873015873015873,4,1.7619047619047619,210050.00793650793,24
25828,1096,815,9,2,3,15.0,58,1,2,42727,6.0625,6,2.01953125,189425.61328125,24
25829,1096,832,6,4,4,12.0,58,1,2,43505,6.005586592178771,3,1.8379888268156424,236070.86033519552,24
25830,1096,847,131,6,5,10.0,58,1,2,52174,4.576576576576577,1,1.945945945945946,257158.3963963964,24
25831,1096,846,1,7,6,9.0,58,1,2,43793,6.857142857142857,1,1.9196428571428572,316061.64285714284,24
25832,1096,839,214,8,7,6.0,58,1,2,43629,3.2,1,1.7923076923076924,261812.56153846154,24
25833,1096,840,117,14,8,4.0,58,1,2,43616,1.9387755102040816,0,1.9047619047619047,237620.31292517006,24
25834,1096,817,1,13,9,2.0,58,1,1,21893,5.407563025210084,7,1.9369747899159664,185574.78151260506,24
25835,1096,20,117,9,10,1.0,58,1,1,23186,12.107142857142858,43,2.0669642857142856,161710.7232142857,24
25836,1096,852,213,11,11,0.0,58,1,2,43853,1.0845070422535212,0,2.1690140845070425,419794.3521126761,24
25837,1096,855,51,15,12,0.0,57,11,2,45594,0.22641509433962265,0,2.150943396226415,274849.5094339623,24
25838,1096,848,3,19,13,0.0,57,11,2,43591,2.6436781609195403,0,1.896551724137931,190692.3448275862,24
25839,1096,842,213,17,14,0.0,57,11,1,21855,3.03125,1,1.859375,255187.3046875,24
25840,1096,822,51,18,15,0.0,57,11,1,22573,7.5,7,1.9196428571428572,210057.44642857142,24
25841,1096,854,210,12,16,0.0,57,11,2,45806,0.3076923076923077,0,2.051282051282051,321183.46153846156,24
25842,1096,825,210,16,17,0.0,57,11,1,22387,1.147239263803681,0,1.9263803680981595,148516.19018404908,24
25843,1096,1,131,5,18,0.0,55,9,1,21270,15.39607843137255,80,2.023529411764706,183009.99607843137,24
25844,1096,849,3,20,19,0.0,55,130,2,47597,0.14285714285714285,0,2.0892857142857144,316335.0,24
25845,1096,4,214,10,20,0.0,27,47,1,21740,6.76605504587156,6,2.091743119266055,200918.623853211,24
25846,1098,830,9,1,1,25.0,57,1,2,49199,13.814814814814815,41,1.9567901234567902,224598.58024691357,3
25847,1098,815,9,2,2,18.0,57,1,2,49355,6.0625,6,2.01953125,189425.61328125,3
