driverId,constructorId,grid,positionOrder,laps,circuitId,numStops
830,9,2,0,66,4,2
832,6,6,0,66,4,2
839,214,5,0,65,4,1
840,117,11,0,65,4,2
841,51,14,0,65,4,2
842,213,12,0,65,4,2
844,6,4,0,66,4,2
846,1,9,0,65,4,2
847,3,15,0,65,4,2
849,3,19,0,65,4,3
853,210,20,0,64,4,2
854,210,18,0,64,4,2
1,131,7,0,78,6,2
4,214,17,0,77,6,1
8,51,14,0,77,6,1
20,117,8,0,78,6,1
815,9,9,0,78,6,1
817,1,12,0,77,6,1
830,9,2,1,78,6,1
832,6,4,0,78,6,1
839,214,11,0,77,6,1
840,117,13,0,77,6,1
841,51,10,0,77,6,1
842,213,6,0,78,6,1
846,1,5,0,78,6,1
847,3,15,0,77,6,1
849,3,18,0,77,6,1
852,213,16,0,77,6,1
853,210,19,0,75,6,1
854,210,20,0,75,6,1
1,131,2,0,51,73,3
4,214,8,0,51,73,4
8,51,14,0,51,73,3
20,117,11,0,51,73,3
815,9,6,1,51,73,3
817,1,13,0,51,73,3
822,131,10,0,51,73,3
830,9,3,0,45,73,1
832,6,5,0,51,73,3
841,51,20,0,51,73,4
842,213,4,0,51,73,3
844,6,1,0,51,73,3
846,1,9,0,51,73,3
847,3,15,0,48,73,4
849,3,16,0,51,73,2
852,213,7,0,51,73,3
853,210,18,0,51,73,6
854,210,17,0,51,73,5
1,131,2,0,71,70,2
4,214,8,0,70,70,1
8,51,18,0,70,70,1
20,117,14,0,70,70,1
815,9,4,0,71,70,2
817,1,13,0,70,70,1
822,131,5,0,71,70,1
830,9,1,1,71,70,1
832,6,12,0,70,70,1
839,214,17,0,70,70,1
840,117,9,0,70,70,1
841,51,15,0,70,70,1
844,6,7,0,70,70,2
846,1,3,0,70,70,1
847,3,10,0,36,70,2
849,3,16,0,68,70,2
852,213,11,0,70,70,1
853,210,20,0,68,70,1
854,210,19,0,69,70,1
1,131,2,0,53,34,1
4,214,9,0,53,34,1
8,51,17,0,52,34,1
20,117,12,0,53,34,1
815,9,4,0,53,34,1
817,1,10,0,53,34,1
822,131,3,0,53,34,1
830,9,1,1,53,34,2
832,6,5,0,53,34,1
839,214,11,0,52,34,1
840,117,19,0,53,34,1
841,51,13,0,52,34,1
842,213,6,0,53,34,1
844,6,7,0,52,34,2
846,1,8,0,53,34,1
847,3,14,0,52,34,1
849,3,16,0,52,34,1
852,213,0,0,52,34,1
853,210,18,0,52,34,1
854,210,15,0,52,34,1
1,131,4,0,71,70,2
4,214,14,0,70,70,1
8,51,16,0,70,70,1
20,117,11,0,69,70,2
815,9,3,0,71,70,1
817,1,13,0,71,70,1
822,131,5,0,71,70,1
830,9,1,1,71,70,2
832,6,10,0,71,70,1
840,117,9,0,70,70,2
841,51,15,0,70,70,2
842,213,6,0,71,70,2
844,6,12,0,71,70,1
846,1,2,0,71,70,1
847,3,8,0,70,70,1
849,3,18,0,70,70,1
852,213,7,0,70,70,2
853,210,20,0,69,70,2
854,210,19,0,69,70,1
1,131,2,1,52,9,2
4,214,7,0,52,9,2
8,51,13,0,51,9,2
20,117,8,0,40,9,2
815,9,0,0,51,9,4
817,1,6,0,52,9,2
822,131,3,0,52,9,2
832,6,10,0,52,9,2
839,214,9,0,52,9,2
840,117,14,0,52,9,2
841,51,15,0,51,9,2
842,213,11,0,52,9,3
844,6,4,0,52,9,2
846,1,5,0,52,9,2
847,3,12,0,51,9,2
849,3,17,0,51,9,2
852,213,16,0,52,9,2
853,210,19,0,51,9,2
854,210,18,0,51,9,2
1,131,1,0,70,11,4
4,214,9,0,70,11,3
8,51,13,0,69,11,4
20,117,10,0,70,11,3
817,1,11,0,69,11,3
830,9,3,0,70,11,5
832,6,15,0,70,11,3
839,214,8,1,70,11,3
841,51,0,0,69,11,5
842,213,5,0,70,11,4
846,1,6,0,2,11,1
847,3,17,0,70,11,3
849,3,18,0,70,11,3
852,213,16,0,70,11,3
853,210,19,0,3,11,2
854,210,20,0,69,11,3
1,131,2,0,72,39,3
4,214,9,0,71,39,1
9,51,16,0,70,39,1
20,117,15,0,70,39,2
815,9,0,0,71,39,2
817,1,10,0,71,39,1
822,131,3,0,72,39,2
830,9,1,1,72,39,2
832,6,6,0,71,39,1
839,214,8,0,71,39,1
840,117,12,0,70,39,1
841,51,7,0,70,39,2
842,213,4,0,71,39,1
844,6,5,0,71,39,1
846,1,13,0,71,39,1
847,3,11,0,69,39,2
849,3,0,0,70,39,1
852,213,14,0,48,39,1
853,210,18,0,41,39,1
854,210,17,0,69,39,2
1,131,4,0,25,14,1
4,214,10,0,53,14,1
9,51,17,0,53,14,1
20,117,11,0,53,14,2
815,9,8,0,53,14,1
817,1,2,1,53,14,1
822,131,19,0,53,14,1
830,9,1,0,25,14,1
832,6,6,0,53,14,1
839,214,12,0,53,14,1
840,117,9,0,53,14,1
841,51,7,0,53,14,2
844,6,5,0,53,14,1
846,1,3,0,53,14,1
847,3,14,0,53,14,1
849,3,13,0,53,14,1
853,210,16,0,41,14,3
854,210,18,0,53,14,1
1,131,4,1,53,71,2
4,214,6,0,53,71,2
8,51,13,0,53,71,2
20,117,10,0,52,71,2
815,9,8,0,53,71,2
817,1,5,0,53,71,2
822,131,16,0,53,71,2
830,9,20,0,53,71,2
832,6,2,0,53,71,2
839,214,9,0,52,71,2
840,117,7,0,53,71,2
841,51,17,0,52,71,2
842,213,11,0,52,71,2
844,6,19,0,52,71,2
846,1,1,0,53,71,2
847,3,3,0,53,71,2
849,3,18,0,47,71,1
852,213,12,0,52,71,3
853,210,15,0,51,71,2
854,210,14,0,32,71,1
1,131,11,0,58,5,1
4,214,5,0,57,5,1
8,51,17,0,57,5,1
20,117,10,0,57,5,2
815,9,6,0,58,5,1
817,1,20,0,57,5,1
822,131,1,1,58,5,1
830,9,2,0,58,5,1
832,6,19,0,58,5,1
840,117,8,0,58,5,1
841,51,16,0,57,5,1
842,213,4,0,58,5,1
844,6,3,0,58,5,1
846,1,7,0,58,5,1
847,3,13,0,57,5,1
849,3,15,0,57,5,1
852,213,9,0,57,5,1
853,210,18,0,56,5,1
854,210,14,0,56,5,1
1,131,2,0,56,69,2
4,214,19,0,49,69,3
8,51,15,0,55,69,2
20,117,18,0,55,69,2
815,9,3,0,56,69,2
817,1,6,0,56,69,2
822,131,9,0,56,69,2
830,9,1,1,56,69,2
832,6,5,0,56,69,2
839,214,11,0,40,69,2
840,117,13,0,55,69,2
841,51,12,0,55,69,2
842,213,8,0,14,69,1
844,6,4,0,56,69,2
846,1,7,0,56,69,2
847,3,20,0,55,69,2
849,3,14,0,55,69,2
852,213,10,0,55,69,2
853,210,17,0,54,69,3
854,210,16,0,54,69,2
1,131,2,0,71,32,1
4,214,12,0,70,32,1
8,51,10,0,70,32,1
20,117,9,0,70,32,1
815,9,4,0,71,32,1
817,1,7,0,70,32,2
822,131,1,0,69,32,4
830,9,3,1,71,32,1
832,6,6,0,70,32,1
839,214,19,0,70,32,1
840,117,20,0,69,32,2
841,51,11,0,70,32,1
842,213,5,0,71,32,1
844,6,8,0,71,32,1
846,1,18,0,70,32,1
847,3,16,0,69,32,1
849,3,13,0,69,32,2
853,210,15,0,68,32,2
1,131,10,1,71,18,4
4,214,12,0,70,18,3
8,51,0,0,70,18,4
20,117,9,0,70,18,4
815,9,4,0,71,18,5
817,1,11,0,49,18,3
822,131,1,0,71,18,4
830,9,2,0,71,18,4
832,6,3,0,71,18,4
839,214,8,0,70,18,3
840,117,14,0,47,18,3
841,51,13,0,70,18,4
842,213,7,0,70,18,4
844,6,6,0,71,18,4
846,1,5,0,70,18,5
847,3,17,0,70,18,4
849,3,16,0,70,18,4
852,213,15,0,70,18,5
853,210,19,0,69,18,3
854,210,18,0,69,18,5
1,131,1,1,50,77,3
4,214,13,0,49,77,4
8,51,12,0,49,77,3
20,117,17,0,44,77,2
815,9,5,0,14,77,2
817,1,11,0,50,77,2
822,131,2,0,50,77,3
830,9,3,0,50,77,2
832,6,15,0,50,77,2
839,214,9,0,50,77,2
840,117,18,0,50,77,3
841,51,10,0,50,77,2
842,213,6,0,50,77,2
844,6,4,0,50,77,3
846,1,7,0,50,77,3
847,3,14,0,14,77,2
849,3,16,0,50,77,3
852,213,8,0,49,77,3
853,210,20,0,14,77,1
1,131,2,0,58,24,1
4,214,11,0,58,24,1
8,51,18,0,25,24,1
20,117,15,0,58,24,1
815,9,4,0,55,24,3
817,1,10,0,57,24,2
822,131,6,0,58,24,1
830,9,1,1,58,24,3
832,6,5,0,58,24,1
839,214,9,0,58,24,1
840,117,13,0,57,24,2
841,51,14,0,33,24,1
842,213,12,0,58,24,2
844,6,7,0,58,24,2
846,1,3,0,58,24,2
849,3,16,0,50,24,1
852,213,8,0,58,24,2
854,210,19,0,57,24,2
1,131,5,0,57,3,3
4,214,8,0,57,3,3
807,117,17,0,57,3,3
815,9,4,0,56,3,3
817,1,18,0,57,3,3
822,51,6,0,57,3,3
825,210,7,0,57,3,3
830,9,2,0,54,3,3
832,6,3,0,57,3,3
839,214,11,0,57,3,3
840,117,19,0,57,3,3
842,213,10,0,44,3,2
844,6,1,1,57,3,3
846,1,13,0,57,3,3
847,131,9,0,57,3,3
848,3,14,0,57,3,3
849,3,20,0,57,3,3
852,213,16,0,57,3,3
854,210,12,0,57,3,2
855,51,15,0,57,3,3
1,131,15,0,50,77,1
4,214,7,0,35,77,1
807,117,17,0,50,77,1
815,9,1,0,50,77,1
817,1,14,0,35,77,1
822,51,8,0,36,77,2
825,210,10,0,50,77,1
830,9,4,1,50,77,1
832,6,3,0,50,77,1
839,214,5,0,50,77,1
840,117,13,0,49,77,1
842,213,9,0,50,77,1
844,6,2,0,50,77,1
846,1,11,0,50,77,1
847,131,6,0,50,77,1
848,3,16,0,47,77,1
855,51,12,0,50,77,2
1,131,5,0,58,1,1
4,214,10,0,57,1,2
815,9,3,0,58,1,1
817,1,7,0,58,1,1
822,51,12,0,58,1,1
825,210,16,0,57,1,1
830,9,2,0,38,1,1
839,214,8,0,58,1,1
840,117,19,0,58,1,3
842,213,11,0,58,1,1
844,6,1,1,58,1,1
846,1,4,0,58,1,1
847,131,6,0,58,1,1
848,3,20,0,58,1,1
849,3,18,0,57,1,2
852,213,13,0,57,1,1
854,210,15,0,57,1,1
855,51,14,0,58,1,1
1,131,14,0,62,21,1
20,117,13,0,63,21,1
815,9,3,0,63,21,2
817,1,6,0,62,21,3
822,51,7,0,63,21,1
825,210,8,0,63,21,1
830,9,1,1,63,21,2
839,214,16,0,62,21,1
840,117,15,0,62,21,1
842,213,17,0,62,21,1
844,6,2,0,63,21,3
846,1,5,0,63,21,1
847,131,11,0,63,21,1
848,3,18,0,62,21,1
849,3,19,0,62,21,1
852,213,12,0,63,21,1
854,210,10,0,62,21,2
855,51,0,0,62,21,1
1,131,6,0,57,79,1
4,214,11,0,57,79,1
20,117,0,0,54,79,1
815,9,4,0,57,79,2
817,1,14,0,57,79,2
822,51,5,0,57,79,1
825,210,16,0,56,79,2
830,9,3,1,57,79,1
832,6,2,0,57,79,1
839,214,20,0,57,79,1
840,117,0,0,57,79,1
842,213,7,0,45,79,2
844,6,1,0,57,79,1
846,1,8,0,39,79,1
847,131,12,0,57,79,1
848,3,18,0,57,79,1
849,3,19,0,57,79,1
852,213,9,0,57,79,2
854,210,15,0,57,79,2
1,131,6,0,66,4,3
4,214,20,0,65,4,3
20,117,16,0,65,4,2
815,9,5,0,66,4,3
817,1,9,0,65,4,3
822,51,7,0,66,4,2
825,210,8,0,64,4,2
830,9,2,1,66,4,3
832,6,3,0,66,4,3
839,214,12,0,66,4,3
840,117,17,0,65,4,3
842,213,14,0,65,4,3
844,6,1,0,27,4,1
846,1,11,0,66,4,3
847,131,4,0,66,4,3
848,3,18,0,64,4,4
849,3,19,0,64,4,3
852,213,13,0,65,4,3
854,210,10,0,65,4,2
855,51,15,0,28,4,1
1,131,8,0,64,6,3
4,214,7,0,64,6,2
20,117,9,0,64,6,3
815,9,3,1,64,6,3
817,1,14,0,64,6,2
822,51,12,0,64,6,2
830,9,4,0,64,6,3
832,6,2,0,64,6,2
839,214,10,0,64,6,2
840,117,18,0,64,6,4
842,213,17,0,64,6,3
844,6,1,0,64,6,3
846,1,5,0,64,6,4
847,131,6,0,64,6,2
848,3,16,0,48,6,3
849,3,19,0,63,6,4
852,213,11,0,63,6,4
854,210,15,0,24,6,2
855,51,20,0,63,6,2
1,131,7,0,51,73,2
4,214,10,0,51,73,1
20,117,9,0,51,73,1
815,9,2,0,51,73,2
817,1,12,0,51,73,1
822,51,15,0,50,73,1
825,210,16,0,31,73,1
830,9,3,1,51,73,2
839,214,13,0,51,73,1
840,117,19,0,46,73,1
842,213,6,0,51,73,1
844,6,1,0,21,73,1
846,1,11,0,51,73,1
847,131,5,0,51,73,2
848,3,17,0,50,73,2
849,3,18,0,50,73,2
852,213,8,0,50,73,2
854,210,20,0,50,73,2
855,51,14,0,23,73,1
1,131,4,0,70,7,2
4,214,2,0,70,7,2
20,117,16,0,70,7,2
817,1,9,0,70,7,2
822,51,11,0,70,7,1
825,210,5,0,70,7,1
830,9,1,1,70,7,2
832,6,3,0,70,7,2
839,214,7,0,70,7,2
840,117,17,0,70,7,1
842,213,15,0,70,7,2
844,6,19,0,70,7,1
846,1,14,0,70,7,2
847,131,8,0,70,7,2
848,3,12,0,70,7,2
849,3,18,0,70,7,2
852,213,20,0,47,7,2
855,51,10,0,70,7,2
1,131,5,0,52,9,3
4,214,7,0,52,9,3
20,117,18,0,52,9,3
815,9,4,0,52,9,3
817,1,14,0,52,9,4
822,51,12,0,20,9,1
825,210,17,0,52,9,2
830,9,2,0,52,9,4
832,6,1,1,52,9,3
839,214,15,0,37,9,2
840,117,20,0,52,9,3
842,213,11,0,26,9,2
844,6,3,0,52,9,2
846,1,6,0,52,9,3
849,3,10,0,52,9,3
852,213,13,0,52,9,3
854,210,19,0,52,9,3
1,131,8,0,71,70,2
4,214,19,0,70,70,3
20,117,18,0,70,70,2
815,9,5,0,24,70,1
817,1,11,0,70,70,2
822,51,0,0,70,70,2
825,210,7,0,70,70,2
830,9,1,0,71,70,3
832,6,3,0,56,70,2
839,214,6,0,71,70,2
840,117,12,0,70,70,2
842,213,14,0,70,70,2
844,6,2,1,71,70,3
846,1,10,0,70,70,2
847,131,4,0,71,70,2
848,3,15,0,70,70,2
849,3,17,0,48,70,2
852,213,16,0,70,70,2
854,210,9,0,70,70,2
855,51,13,0,70,70,2
1,131,4,0,53,34,1
4,214,7,0,53,34,1
20,117,12,0,53,34,1
815,9,3,0,53,34,1
817,1,9,0,53,34,1
822,51,11,0,53,34,2
825,210,20,0,37,34,2
830,9,2,1,53,34,1
832,6,19,0,53,34,2
839,214,10,0,53,34,1
840,117,15,0,53,34,1
842,213,14,0,53,34,1
846,1,5,0,53,34,1
847,131,6,0,53,34,1
848,3,13,0,53,34,1
849,3,18,0,40,34,2
852,213,8,0,17,34,1
854,210,17,0,53,34,2
855,51,16,0,47,34,2
1,131,7,0,70,11,2
4,214,6,0,69,11,1
20,117,18,0,69,11,2
815,9,11,0,70,11,2
817,1,9,0,69,11,2
822,51,8,0,65,11,1
825,210,13,0,69,11,3
830,9,10,1,70,11,2
832,6,2,0,70,11,2
839,214,5,0,69,11,1
840,117,14,0,69,11,2
842,213,0,0,69,11,2
844,6,3,0,70,11,3
846,1,4,0,70,11,2
847,131,1,0,70,11,2
848,3,17,0,69,11,3
849,3,19,0,69,11,3
852,213,16,0,68,11,3
854,210,15,0,69,11,2
855,51,12,0,69,11,2
4,214,3,0,44,13,2
20,117,10,0,44,13,2
815,9,2,0,44,13,2
817,1,7,0,44,13,2
825,210,12,0,43,13,2
830,9,14,1,44,13,2
832,6,1,0,44,13,2
839,214,16,0,44,13,2
840,117,9,0,44,13,2
842,213,0,0,44,13,2
844,6,15,0,44,13,3
846,1,17,0,44,13,2
847,131,5,0,44,13,2
848,3,6,0,44,13,2
849,3,11,0,43,13,3
852,213,0,0,44,13,2
854,210,19,0,43,13,2
855,51,18,0,44,13,2
1,131,4,0,72,39,3
4,214,13,0,72,39,3
20,117,19,0,72,39,4
815,9,5,0,72,39,4
817,1,17,0,72,39,5
822,51,16,0,53,39,2
825,210,18,0,72,39,4
830,9,1,1,72,39,4
832,6,3,0,72,39,3
839,214,12,0,72,39,3
840,117,10,0,72,39,4
842,213,11,0,72,39,4
844,6,2,0,72,39,4
846,1,7,0,72,39,3
847,131,6,0,72,39,3
848,3,15,0,72,39,4
849,3,20,0,71,39,4
852,213,9,0,43,39,3
854,210,8,0,72,39,4
855,51,14,0,72,39,4
1,131,19,0,53,14,1
815,9,13,0,53,14,2
817,1,4,0,45,14,1
822,51,15,0,52,14,1
825,210,16,0,52,14,2
830,9,7,1,53,14,2
832,6,18,0,53,14,2
839,214,14,0,53,14,1
840,117,12,0,39,14,1
842,213,5,0,53,14,1
844,6,1,0,53,14,3
846,1,3,0,53,14,2
847,131,2,0,53,14,2
849,3,10,0,52,14,2
852,213,20,0,52,14,2
854,210,17,0,53,14,1
855,51,9,0,53,14,1
856,3,8,0,53,14,1
1,131,3,0,59,15,1
20,117,13,0,59,15,1
815,9,2,1,59,15,1
817,1,16,0,59,15,1
822,51,15,0,59,15,1
825,210,9,0,59,15,2
830,9,8,0,59,15,2
832,6,4,0,59,15,1
840,117,11,0,59,15,1
842,213,7,0,59,15,1
844,6,1,0,59,15,1
846,1,6,0,59,15,1
847,131,0,0,57,15,4
852,213,10,0,34,15,1
854,210,12,0,58,15,2
1,131,6,0,28,22,2
4,214,7,0,28,22,3
20,117,9,0,28,22,2
815,9,4,0,28,22,2
817,1,11,0,28,22,2
822,51,12,0,28,22,2
825,210,18,0,28,22,2
830,9,1,1,28,22,2
839,214,5,0,28,22,2
840,117,19,0,28,22,3
842,213,17,0,28,22,4
844,6,2,0,28,22,2
846,1,10,0,28,22,2
847,131,8,0,28,22,2
849,3,20,0,28,22,2
852,213,13,0,28,22,3
854,210,15,0,28,22,2
855,51,14,0,28,22,3
1,131,3,0,56,69,2
4,214,14,0,56,69,2
20,117,10,0,56,69,2
815,9,9,0,56,69,2
817,1,15,0,56,69,2
822,51,7,0,16,69,1
825,210,13,0,56,69,1
830,9,2,1,56,69,2
839,214,0,0,56,69,2
840,117,5,0,21,69,1
842,213,11,0,56,69,2
844,6,12,0,56,69,2
846,1,6,0,56,69,2
847,131,4,0,56,69,3
848,3,8,0,56,69,2
849,3,17,0,56,69,2
852,213,19,0,56,69,2
854,210,16,0,56,69,2
855,51,18,0,56,69,2
1,131,3,0,71,32,1
4,214,9,0,63,32,1
20,117,16,0,70,32,1
815,9,4,0,71,32,1
817,1,11,0,70,32,1
822,51,6,0,70,32,1
825,210,19,0,70,32,1
830,9,1,1,71,32,1
832,6,5,0,71,32,1
839,214,10,0,70,32,1
840,117,20,0,70,32,2
842,213,14,0,70,32,1
844,6,7,0,71,32,1
846,1,8,0,70,32,1
847,131,2,0,71,32,2
848,3,17,0,70,32,1
849,3,18,0,69,32,2
852,213,13,0,50,32,1
854,210,15,0,70,32,1
855,51,12,0,70,32,1
1,131,2,0,71,18,2
4,214,17,0,71,18,3
20,117,9,0,71,18,2
815,9,4,0,71,18,2
822,51,14,0,71,18,2
830,9,3,0,71,18,3
832,6,7,0,71,18,3
839,214,16,0,71,18,2
840,117,15,0,71,18,2
842,213,10,0,71,18,3
844,6,5,0,71,18,3
846,1,6,0,50,18,2
847,131,1,1,71,18,2
848,3,19,0,71,18,3
849,3,18,0,71,18,3
852,213,0,0,70,18,3
854,210,12,0,71,18,2
855,51,13,0,71,18,2
1,131,5,0,55,24,1
4,214,10,0,27,24,1
20,117,9,0,58,24,1
815,9,2,0,58,24,2
817,1,13,0,58,24,1
822,51,18,0,57,24,1
825,210,16,0,57,24,1
830,9,1,1,58,24,1
832,6,4,0,58,24,2
839,214,8,0,58,24,2
840,117,14,0,58,24,2
842,213,17,0,57,24,1
844,6,3,0,58,24,1
846,1,7,0,58,24,2
847,131,6,0,58,24,2
848,3,19,0,57,24,2
849,3,20,0,55,24,2
852,213,11,0,58,24,2
854,210,12,0,57,24,2
855,51,15,0,57,24,2
1,131,7,0,57,3,2
4,117,5,0,57,3,2
807,210,10,0,56,3,3
815,9,2,0,57,3,2
822,51,12,0,57,3,2
825,210,17,0,56,3,3
830,9,1,1,57,3,2
832,6,4,0,57,3,2
839,214,9,0,41,3,3
840,117,8,0,57,3,2
842,214,20,0,57,3,3
844,6,3,0,39,3,2
846,1,11,0,55,3,6
847,131,6,0,57,3,2
848,3,15,0,57,3,3
852,213,14,0,57,3,3
855,51,13,0,56,3,3
856,213,19,0,56,3,2
858,3,16,0,56,3,3
1,131,7,0,50,77,1
4,117,2,0,50,77,1
807,210,10,0,50,77,1
815,9,1,1,50,77,1
822,51,14,0,49,77,3
825,210,13,0,50,77,1
830,9,15,0,50,77,1
832,6,4,0,50,77,1
839,214,6,0,50,77,1
840,117,5,0,16,77,1
842,214,9,0,50,77,1
844,6,12,0,50,77,1
846,1,19,0,50,77,2
847,131,3,0,50,77,1
848,3,17,0,27,77,1
852,213,16,0,50,77,1
855,51,11,0,50,77,2
856,213,18,0,50,77,1
857,1,8,0,50,77,1
858,3,20,0,50,77,1
1,131,3,0,58,1,3
4,117,4,0,58,1,3
807,210,10,0,58,1,3
815,9,0,0,58,1,5
822,51,0,0,58,1,6
825,210,14,0,52,1,2
830,9,1,1,58,1,3
832,6,5,0,58,1,4
839,214,11,0,56,1,3
840,117,6,0,58,1,3
842,214,9,0,56,1,2
846,1,13,0,58,1,3
847,131,2,0,17,1,2
852,213,12,0,58,1,4
855,51,17,0,58,1,5
856,213,15,0,56,1,4
857,1,16,0,58,1,4
858,3,18,0,56,1,6
1,131,5,0,51,73,1
4,117,6,0,51,73,1
807,210,0,0,50,73,1
815,9,3,1,51,73,1
822,51,13,0,50,73,3
825,210,16,0,51,73,1
830,9,2,0,51,73,1
832,6,4,0,51,73,1
839,214,0,0,51,73,1
840,117,9,0,51,73,1
842,214,17,0,51,73,2
844,6,1,0,51,73,1
846,1,7,0,51,73,1
847,131,11,0,51,73,2
848,3,12,0,51,73,1
852,213,8,0,51,73,1
855,51,15,0,36,73,1
857,1,10,0,51,73,1
858,3,14,0,51,73,1
1,131,13,0,57,79,1
4,117,2,0,57,79,1
807,210,12,0,57,79,1
815,9,1,0,57,79,1
822,51,10,0,57,79,1
825,210,4,0,57,79,1
830,9,9,1,57,79,1
832,6,3,0,57,79,1
839,214,8,0,57,79,1
840,117,18,0,57,79,1
842,214,5,0,57,79,1
844,6,7,0,57,79,1
846,1,16,0,57,79,1
847,131,6,0,57,79,1
848,3,11,0,57,79,1
852,213,17,0,57,79,1
855,51,14,0,57,79,1
856,213,15,0,57,79,1
857,1,19,0,56,79,1
858,3,20,0,56,79,1
1,131,5,0,78,6,2
4,117,2,0,78,6,2
807,210,18,0,76,6,3
815,9,20,0,76,6,5
822,51,15,0,77,6,1
825,210,17,0,70,6,1
830,9,1,1,78,6,1
832,6,4,0,78,6,2
839,214,3,0,78,6,2
840,117,14,0,53,6,1
842,214,7,0,78,6,2
844,6,6,0,78,6,2
846,1,10,0,77,6,2
847,131,8,0,78,6,1
848,3,13,0,77,6,2
852,213,9,0,76,6,1
855,51,19,0,77,6,2
856,213,12,0,77,6,1
857,1,11,0,77,6,1
858,3,16,0,76,6,3
1,131,4,0,66,4,2
4,117,8,0,66,4,2
807,210,7,0,65,4,3
815,9,11,0,66,4,2
822,51,16,0,65,4,2
825,210,17,0,65,4,3
830,9,1,1,66,4,2
832,6,2,0,66,4,2
839,214,6,0,66,4,2
840,117,5,0,66,4,2
842,214,10,0,66,4,2
844,6,19,0,66,4,2
846,1,3,0,65,4,3
847,131,12,0,66,4,2
848,3,18,0,65,4,2
852,213,15,0,66,4,2
855,51,13,0,66,4,2
856,213,14,0,65,4,2
857,1,9,0,65,4,2
858,3,20,0,65,4,2
1,131,3,0,70,7,2
4,117,2,0,70,7,2
807,210,5,0,69,7,2
815,9,12,0,70,7,2
822,51,14,0,70,7,1
825,210,13,0,69,7,2
830,9,1,1,70,7,2
832,6,11,0,70,7,1
839,214,6,0,70,7,2
840,117,16,0,70,7,2
842,214,15,0,70,7,2
844,6,10,0,70,7,1
846,1,7,0,70,7,2
847,131,4,0,53,7,1
848,3,9,0,70,7,1
852,213,19,0,70,7,2
855,51,20,0,69,7,2
856,213,17,0,69,7,2
857,1,8,0,70,7,2
1,131,5,0,71,70,3
4,117,7,0,71,70,3
807,210,8,0,12,70,2
815,9,15,0,71,70,3
822,51,14,0,70,70,3
825,210,0,0,70,70,3
830,9,1,1,71,70,4
832,6,3,0,71,70,3
839,214,12,0,70,70,3
840,117,6,0,71,70,4
842,214,9,0,71,70,3
844,6,2,0,71,70,3
846,1,4,0,71,70,3
847,131,11,0,71,70,3
848,3,10,0,71,70,3
852,213,16,0,70,70,4
855,51,17,0,70,70,3
856,213,0,0,70,70,3
857,1,13,0,70,70,4
858,3,18,0,70,70,3
1,131,7,0,52,9,1
4,117,9,0,52,9,1
807,210,11,0,52,9,2
815,9,15,0,52,9,1
822,51,20,0,52,9,1
830,9,1,1,52,9,1
832,6,5,0,52,9,1
840,117,12,0,52,9,1
842,214,10,0,46,9,1
844,6,4,0,52,9,2
846,1,2,0,52,9,1
847,131,6,0,52,9,1
848,3,8,0,52,9,1
852,213,16,0,52,9,2
855,51,17,0,52,9,3
856,213,18,0,52,9,2
857,1,3,0,52,9,1
858,3,14,0,52,9,1
1,131,1,0,70,11,2
4,117,8,0,70,11,2
807,210,10,0,69,11,2
815,9,9,0,70,11,2
817,213,13,0,69,11,2
822,51,7,0,69,11,2
825,210,19,0,69,11,2
830,9,2,1,70,11,2
832,6,11,0,70,11,2
840,117,14,0,69,11,2
844,6,6,0,70,11,2
846,1,3,0,70,11,2
847,131,18,0,70,11,2
848,3,16,0,69,11,2
852,213,17,0,69,11,2
855,51,5,0,69,11,2
857,1,4,0,70,11,2
858,3,20,0,67,11,2
1,131,3,0,44,13,3
4,117,9,0,44,13,2
807,210,0,0,44,13,2
815,9,2,0,44,13,2
817,213,19,0,44,13,2
822,51,13,0,44,13,2
825,210,16,0,44,13,2
830,9,6,1,44,13,2
832,6,4,0,23,13,1
839,214,14,0,44,13,2
840,117,10,0,44,13,1
842,214,12,0,44,13,1
844,6,1,0,44,13,2
846,1,7,0,44,13,2
847,131,8,0,44,13,1
848,3,15,0,44,13,3
852,213,11,0,44,13,2
855,51,17,0,44,13,2
858,3,18,0,44,13,3
1,131,13,0,72,39,5
4,117,5,0,72,39,5
807,210,14,0,72,39,5
815,9,7,0,72,39,6
822,51,18,0,72,39,5
825,210,0,0,72,39,6
830,9,1,1,72,39,6
832,6,6,0,72,39,5
839,214,16,0,72,39,6
840,117,11,0,72,39,7
842,214,12,0,72,39,5
844,6,9,0,41,39,2
846,1,2,0,72,39,6
847,131,3,0,72,39,7
848,3,4,0,72,39,4
852,213,17,0,72,39,5
855,51,15,0,62,39,4
857,1,8,0,72,39,5
859,213,19,0,72,39,7
1,131,8,0,51,14,1
4,117,10,0,51,14,1
807,210,13,0,50,14,2
815,9,5,0,51,14,1
822,51,14,0,51,14,1
825,210,19,0,50,14,2
830,9,2,1,51,14,1
832,6,1,0,51,14,1
839,214,18,0,39,14,1
840,117,20,0,51,14,1
842,214,17,0,51,14,2
844,6,3,0,51,14,1
846,1,9,0,51,14,1
847,131,4,0,51,14,1
848,3,6,0,51,14,1
855,51,16,0,51,14,2
857,1,7,0,51,14,2
858,3,15,0,51,14,1
859,213,12,0,51,14,2
1,131,5,0,62,15,2
4,117,7,0,62,15,2
807,210,9,0,62,15,1
815,9,13,0,62,15,1
822,51,16,0,51,15,1
825,210,6,0,62,15,2
