raceId,driverId,stop,lap,resultId,constructorId,grid,position,points,laps,rank,statusId,wins,year,circuitId
1128,846,1,1,26428,1,4,4.0,12.0,78,0,1,1,2024,6
1128,847,1,1,26429,131,5,5.0,10.0,78,0,1,0,2024,6
1128,832,1,1,26427,6,3,3.0,15.0,78,0,1,2,2024,6
1130,847,1,15,26468,131,4,4.0,12.0,66,7,1,0,2024,4
1130,1,1,16,26467,131,3,3.0,15.0,66,4,1,0,2024,4
1130,830,1,17,26465,9,2,1.0,25.0,66,2,1,7,2024,4
1130,846,1,23,26466,1,1,2.0,19.0,66,1,1,1,2024,4
1130,844,1,24,26469,6,5,5.0,10.0,66,6,1,2,2024,4
1130,847,2,36,26468,131,4,4.0,12.0,66,7,1,0,2024,4
1130,1,2,43,26467,131,3,3.0,15.0,66,4,1,0,2024,4
1130,830,2,44,26465,9,2,1.0,25.0,66,2,1,7,2024,4
1130,846,2,47,26466,1,1,2.0,19.0,66,1,1,1,2024,4
1130,844,2,47,26469,6,5,5.0,10.0,66,6,1,2,2024,4
1131,1,1,21,26488,131,5,4.0,12.0,71,7,1,1,2024,70
1131,847,1,22,26485,131,3,1.0,25.0,71,5,1,1,2024,70
1131,832,1,22,26487,6,4,3.0,15.0,71,6,1,2,2024,70
1131,830,1,23,26489,9,1,5.0,10.0,71,2,1,7,2024,70
1131,857,1,25,26486,1,7,2.0,18.0,71,4,1,1,2024,70
1131,847,2,46,26485,131,3,1.0,25.0,71,5,1,1,2024,70
1131,832,2,47,26487,6,4,3.0,15.0,71,6,1,2,2024,70
1131,830,2,51,26489,9,1,5.0,10.0,71,2,1,7,2024,70
1131,857,2,51,26486,1,7,2.0,18.0,71,4,1,1,2024,70
1131,1,2,53,26488,131,5,4.0,12.0,71,7,1,1,2024,70
1131,830,3,64,26489,9,1,5.0,10.0,71,2,1,7,2024,70
1132,830,1,26,26506,9,4,2.0,18.0,52,3,1,7,2024,9
1132,832,1,26,26509,6,7,5.0,11.0,52,1,1,2,2024,9
1132,846,1,27,26507,1,3,3.0,15.0,52,4,1,1,2024,9
1132,1,1,27,26505,131,2,1.0,25.0,52,5,1,2,2024,9
1132,857,1,28,26508,1,5,4.0,12.0,52,2,1,1,2024,9
1132,1,2,38,26505,131,2,1.0,25.0,52,5,1,2,2024,9
1132,830,2,38,26506,9,4,2.0,18.0,52,3,1,7,2024,9
1132,857,2,38,26508,1,5,4.0,12.0,52,2,1,1,2024,9
1132,846,2,39,26507,1,3,3.0,15.0,52,4,1,1,2024,9
1132,832,2,39,26509,6,7,5.0,11.0,52,1,1,2,2024,9
1132,832,3,50,26509,6,7,5.0,11.0,52,1,1,2,2024,9
