resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,statusId,total_pitstops,total_pitstop_duration
21339,864,818,5,14,12,0.0,65,11,3,63493
21340,864,817,5,15,13,0.0,65,11,3,61274
21341,864,814,10,12,14,0.0,65,11,3,61534
21342,864,13,6,16,15,0.0,65,11,4,75733
21343,864,5,207,19,16,0.0,65,11,3,65131
21344,864,808,207,18,17,0.0,65,11,3,69745
21345,864,10,206,21,18,0.0,64,12,3,62653
21346,864,37,164,22,19,0.0,63,13,4,87424
21347,864,815,15,5,20,0.0,37,61,3,71450
21348,864,819,206,20,21,0.0,35,26,2,42274
21349,864,39,164,23,22,0.0,22,26,2,44033
21351,864,30,131,8,24,0.0,12,4,1,20113
21352,865,17,9,1,1,25.0,78,1,1,25566
21353,865,3,131,2,2,18.0,78,1,1,24874
21354,865,4,6,5,3,15.0,78,1,1,25220
21355,865,20,9,9,4,12.0,78,1,1,25079
21356,865,1,1,3,5,10.0,78,1,1,25748
21357,865,13,6,7,6,8.0,78,1,1,24993
21358,865,814,10,14,7,6.0,78,1,1,25642
21359,865,807,10,10,8,4.0,78,1,1,26447
21360,865,8,208,8,9,2.0,78,1,1,26380
21361,865,811,3,13,10,1.0,78,1,1,26410
21362,865,815,15,23,11,0.0,77,11,2,45343
21363,865,818,5,16,12,0.0,77,11,2,52220
21364,865,5,207,17,13,0.0,77,11,2,57359
21365,865,10,206,19,14,0.0,77,11,2,62070
21366,865,39,164,22,15,0.0,76,12,2,54279
21367,865,18,1,12,16,0.0,70,4,1,25219
21368,865,817,5,15,17,0.0,65,31,1,25335
21369,865,819,206,21,18,0.0,64,31,1,27186
21370,865,30,131,6,19,0.0,63,32,1,25117
21371,865,808,207,18,20,0.0,15,10,1,39391
21372,865,155,15,11,21,0.0,5,3,1,28390
21376,866,1,1,2,1,25.0,70,1,2,43905
21377,866,154,208,7,2,18.0,70,1,1,21830
21378,866,815,15,15,3,15.0,70,1,1,21407
21379,866,20,9,1,4,12.0,70,1,2,44067
21380,866,4,6,3,5,10.0,70,1,1,21133
21381,866,3,131,5,6,8.0,70,1,2,42401
21382,866,17,9,4,7,6.0,70,1,2,42453
21383,866,8,208,12,8,4.0,70,1,1,21534
21384,866,155,15,11,9,2.0,70,1,1,21453
21385,866,13,6,6,10,1.0,70,1,2,42243
21386,866,814,10,8,11,0.0,70,1,2,43223
21387,866,807,10,13,12,0.0,70,1,2,48243
21388,866,813,3,22,13,0.0,70,1,1,22704
21389,866,817,5,14,14,0.0,70,1,2,43247
21390,866,818,5,19,15,0.0,69,11,3,60082
21391,866,18,1,10,16,0.0,69,11,3,64956
21392,866,811,3,16,17,0.0,69,11,1,22781
21393,866,5,207,17,18,0.0,69,11,2,43437
21394,866,808,207,18,19,0.0,69,11,2,43291
21395,866,819,206,23,20,0.0,69,13,1,23291
21396,866,10,206,21,21,0.0,56,22,1,25520
21397,866,30,131,9,22,0.0,43,65,2,44331
21400,867,4,6,11,1,25.0,57,1,2,40507
21401,867,8,208,5,2,18.0,57,1,2,42982
21402,867,30,131,12,3,15.0,57,1,2,40518
21403,867,17,9,19,4,12.0,57,1,2,40468
21404,867,807,10,8,5,10.0,57,1,2,41530
21405,867,3,131,6,6,8.0,57,1,2,40740
21406,867,814,10,10,7,6.0,57,1,1,20295
21407,867,18,1,9,8,4.0,57,1,2,39886
21408,867,815,15,15,9,2.0,57,1,2,41936
21409,867,811,3,14,10,1.0,57,1,2,43099
21410,867,817,5,17,11,0.0,57,1,2,43806
21411,867,813,3,3,12,0.0,57,1,2,42867
21412,867,808,207,20,13,0.0,57,1,4,94157
21413,867,5,207,16,14,0.0,57,1,2,45485
21414,867,819,206,23,15,0.0,57,1,2,54474
21415,867,13,6,13,16,0.0,56,11,4,100141
21416,867,37,164,21,17,0.0,56,11,2,46252
21417,867,39,164,22,18,0.0,56,11,3,64080
21418,867,1,1,2,19,0.0,55,4,2,50436
21419,867,154,208,4,20,0.0,40,40,2,43662
21420,867,20,9,1,21,0.0,33,6,2,40380
21421,867,155,15,7,22,0.0,33,4,2,48790
21422,867,818,5,18,23,0.0,26,4,1,21303
21424,868,17,9,2,1,25.0,52,1,2,51033
21425,868,4,6,1,2,18.0,52,1,2,50370
21426,868,20,9,4,3,15.0,52,1,2,51148
21427,868,13,6,5,4,12.0,52,1,2,50435
21428,868,8,208,6,5,10.0,52,1,2,51452
21429,868,154,208,9,6,8.0,52,1,2,59589
21430,868,30,131,3,7,6.0,52,1,2,51490
21431,868,1,1,8,8,4.0,52,1,2,49501
21432,868,811,3,13,9,2.0,52,1,2,52556
21433,868,18,1,16,10,1.0,52,1,2,49900
21434,868,155,15,17,11,0.0,52,1,2,66053
21435,868,807,10,14,12,0.0,52,1,2,51504
21436,868,817,5,12,13,0.0,52,1,2,51239
21437,868,818,5,23,14,0.0,52,1,2,52689
21438,868,3,131,11,15,0.0,52,1,2,58718
21439,868,813,3,7,16,0.0,51,11,2,58698
21440,868,5,207,19,17,0.0,51,11,2,52630
21441,868,10,206,20,18,0.0,51,11,2,51406
21442,868,819,206,24,19,0.0,51,11,2,52477
21443,868,37,164,21,20,0.0,50,12,1,27715
21444,868,39,164,22,21,0.0,50,12,2,57852
21445,868,815,15,15,22,0.0,11,4,1,25192
21446,868,814,10,10,23,0.0,2,4,1,32790
21448,869,4,6,1,1,25.0,67,1,2,35512
21449,869,18,1,6,2,18.0,67,1,2,34698
21450,869,8,208,10,3,15.0,67,1,2,35737
21451,869,155,15,12,4,12.0,67,1,2,38081
21452,869,20,9,2,5,10.0,67,1,2,35371
21453,869,815,15,17,6,8.0,67,1,2,36342
21454,869,30,131,3,7,6.0,67,1,3,54588
21455,869,17,9,8,8,4.0,67,1,2,35543
21456,869,807,10,4,9,2.0,67,1,3,55093
21457,869,3,131,21,10,1.0,67,1,3,55030
21458,869,814,10,9,11,0.0,67,1,2,35867
21459,869,13,6,13,12,0.0,67,1,3,61866
21460,869,817,5,11,13,0.0,67,1,2,36364
21461,869,818,5,15,14,0.0,67,1,3,57275
21462,869,813,3,5,15,0.0,66,11,3,56941
21463,869,808,207,18,16,0.0,66,11,3,56479
21464,869,811,3,14,17,0.0,66,11,3,85077
21465,869,154,208,19,18,0.0,66,11,3,75897
21466,869,5,207,16,19,0.0,65,12,4,86407
21467,869,819,206,20,20,0.0,65,12,2,37212
21468,869,37,164,23,21,0.0,64,13,2,40514
21469,869,10,206,22,22,0.0,64,13,2,40351
21470,869,39,164,24,23,0.0,64,13,2,38917
21471,869,1,1,7,24,0.0,56,29,3,57487
21472,870,1,1,1,1,25.0,69,1,2,39495
21473,870,8,208,5,2,18.0,69,1,2,39859
21474,870,154,208,2,3,15.0,69,1,2,42382
21475,870,20,9,3,4,12.0,69,1,3,57675
21476,870,4,6,6,5,10.0,69,1,2,39034
21477,870,18,1,4,6,8.0,69,1,3,58846
21478,870,811,3,9,7,6.0,69,1,2,40817
21479,870,17,9,11,8,4.0,69,1,3,58172
21480,870,13,6,7,9,2.0,69,1,2,39898
21481,870,3,131,13,10,1.0,69,1,2,40984
21482,870,807,10,10,11,0.0,69,1,2,41343
21483,870,814,10,12,12,0.0,69,1,2,40812
21484,870,813,3,8,13,0.0,69,1,3,53265
21485,870,815,15,14,14,0.0,69,1,2,40536
21486,870,817,5,18,15,0.0,68,11,3,60167
21487,870,818,5,16,16,0.0,68,11,4,79465
21488,870,5,207,19,17,0.0,68,11,3,63202
21489,870,155,15,15,18,0.0,67,12,2,40299
21490,870,808,207,20,19,0.0,67,12,3,62177
21491,870,819,206,21,20,0.0,67,12,2,42293
21492,870,10,206,22,21,0.0,66,13,2,41720
21493,870,37,164,23,22,0.0,66,13,2,44209
21494,870,39,164,24,23,0.0,60,22,2,43290
21495,870,30,131,17,24,0.0,58,45,3,55038
21496,871,18,1,1,1,25.0,44,1,1,19668
21497,871,20,9,10,2,18.0,44,1,1,20811
21498,871,8,208,3,3,15.0,44,1,2,40672
21499,871,807,10,11,4,12.0,44,1,2,42848
21500,871,13,6,14,5,10.0,44,1,2,41355
21501,871,17,9,12,6,8.0,44,1,2,41293
21502,871,30,131,13,7,6.0,44,1,2,42499
21503,871,818,5,15,8,4.0,44,1,2,41737
21504,871,817,5,16,9,2.0,44,1,2,41347
21505,871,814,10,9,10,1.0,44,1,2,42517
21506,871,3,131,23,11,0.0,44,1,2,41596
21507,871,811,3,17,12,0.0,44,1,2,43720
21508,871,155,15,2,13,0.0,44,1,3,71023
21509,871,808,207,19,14,0.0,43,11,2,47152
21510,871,10,206,20,15,0.0,43,11,2,43123
21511,871,819,206,22,16,0.0,43,11,1,21611
21512,871,5,207,18,17,0.0,43,11,2,74137
21513,871,37,164,21,18,0.0,43,11,3,76198
21514,871,39,164,24,19,0.0,29,20,2,46476
21515,871,813,3,6,20,0.0,4,4,1,21842
21520,872,1,1,1,1,25.0,53,1,1,20736
21521,872,815,15,12,2,18.0,53,1,1,22472
21522,872,4,6,10,3,15.0,53,1,1,21515
21523,872,13,6,3,4,12.0,53,1,1,22161
21524,872,8,208,7,5,10.0,53,1,1,21730
21525,872,30,131,4,6,8.0,53,1,2,44557
21526,872,3,131,6,7,6.0,53,1,2,44200
21527,872,814,10,9,8,4.0,53,1,1,22190
21528,872,155,15,8,9,2.0,53,1,1,22874
21529,872,811,3,13,10,1.0,53,1,1,22985
21530,872,813,3,22,11,0.0,53,1,2,44784
21531,872,817,5,14,12,0.0,53,1,1,21720
21532,872,816,208,15,13,0.0,53,1,1,21962
21533,872,5,207,17,14,0.0,52,11,2,44647
21534,872,808,207,18,15,0.0,52,11,2,44993
21535,872,819,206,20,16,0.0,52,11,2,46085
21536,872,10,206,19,17,0.0,52,11,2,51328
21537,872,37,164,23,18,0.0,52,11,1,23488
21538,872,39,164,21,19,0.0,52,11,1,31745
21539,872,17,9,11,20,0.0,51,76,1,21556
21540,872,807,10,24,21,0.0,50,23,1,22746
21541,872,20,9,5,22,0.0,47,91,2,37311
21542,872,18,1,2,23,0.0,32,32,1,23375
21544,873,20,9,3,1,25.0,59,1,2,60254
21545,873,18,1,4,2,18.0,59,1,2,59681
21546,873,4,6,5,3,15.0,59,1,2,58747
21547,873,814,10,6,4,12.0,59,1,2,61055
21548,873,3,131,10,5,10.0,59,1,2,59233
21549,873,8,208,12,6,8.0,59,1,2,59039
21550,873,154,208,8,7,6.0,59,1,2,63833
21551,873,13,6,13,8,4.0,59,1,3,90816
21552,873,817,5,15,9,2.0,59,1,2,60781
21553,873,815,15,14,10,1.0,59,1,2,60260
21554,873,17,9,7,11,0.0,59,1,3,87985
21555,873,10,206,20,12,0.0,59,1,2,62992
21556,873,155,15,17,13,0.0,59,1,3,97681
21557,873,807,10,11,14,0.0,59,1,3,95577
21558,873,5,207,19,15,0.0,59,1,3,90771
21559,873,819,206,21,16,0.0,59,1,2,61481
21560,873,37,164,24,17,0.0,58,11,3,109768
21561,873,811,3,22,18,0.0,57,31,3,91829
21562,873,808,207,18,19,0.0,57,12,4,138048
21563,873,818,5,16,20,0.0,38,4,2,60397
21564,873,30,131,9,21,0.0,38,4,2,61217
21565,873,813,3,2,22,0.0,36,9,3,91755
21566,873,39,164,23,23,0.0,30,3,1,32436
21567,873,1,1,1,24,0.0,22,6,1,29124
21568,874,20,9,1,1,25.0,53,1,2,40854
21569,874,13,6,10,2,18.0,53,1,2,41714
21570,874,155,15,3,3,15.0,53,1,2,41545
21571,874,18,1,8,4,12.0,53,1,2,41332
21572,874,1,1,9,5,10.0,53,1,2,40942
21573,874,8,208,7,6,8.0,53,1,2,42123
21574,874,807,10,15,7,6.0,53,1,2,42695
21575,874,813,3,12,8,4.0,53,1,2,42479
21576,874,17,9,2,9,2.0,53,1,2,53153
21577,874,817,5,14,10,1.0,53,1,2,43460
21578,874,30,131,23,11,0.0,53,1,2,41022
21579,874,814,10,11,12,0.0,53,1,2,42407
21580,874,818,5,19,13,0.0,53,1,2,43959
21581,874,811,3,16,14,0.0,53,1,4,84764
21582,874,5,207,17,15,0.0,52,11,2,45494
21583,874,10,206,18,16,0.0,52,11,2,42182
21584,874,808,207,22,17,0.0,52,11,3,56985
21585,874,37,164,20,18,0.0,52,11,2,48774
21586,874,154,208,4,19,0.0,51,12,3,83265
21587,874,819,206,21,20,0.0,37,5,2,63848
21588,874,39,164,24,21,0.0,32,76,1,23227
21589,874,815,15,5,22,0.0,18,20,1,21273
21592,875,20,9,2,1,25.0,55,1,2,39631
21593,875,17,9,1,2,18.0,55,1,2,39427
21594,875,4,6,4,3,15.0,55,1,2,40020
21595,875,13,6,6,4,12.0,55,1,2,41462
21596,875,8,208,5,5,10.0,55,1,2,41223
21597,875,807,10,8,6,8.0,55,1,2,43107
21598,875,154,208,7,7,6.0,55,1,2,42616
21599,875,818,5,16,8,4.0,55,1,2,42053
21600,875,817,5,21,9,2.0,55,1,2,40955
21601,875,1,1,3,10,1.0,55,1,3,59862
21602,875,815,15,12,11,0.0,55,1,2,45175
21603,875,814,10,14,12,0.0,55,1,2,41023
21604,875,30,131,10,13,0.0,55,1,2,40363
21605,875,813,3,15,14,0.0,55,1,1,21137
21606,875,811,3,17,15,0.0,55,1,2,44699
21607,875,808,207,18,16,0.0,54,11,2,43859
21608,875,5,207,19,17,0.0,54,11,2,43385
21609,875,10,206,20,18,0.0,54,11,2,42828
21610,875,819,206,24,19,0.0,53,12,2,43321
21611,875,39,164,23,20,0.0,53,12,1,22749
21613,875,155,15,13,22,0.0,16,130,2,46989
21616,876,20,9,1,1,25.0,60,1,1,20707
21617,876,4,6,5,2,18.0,60,1,1,20800
21618,876,17,9,2,3,15.0,60,1,1,20808
21619,876,1,1,3,4,12.0,60,1,1,20852
21620,876,18,1,4,5,10.0,60,1,1,21509
21621,876,13,6,6,6,8.0,60,1,1,21100
21622,876,8,208,7,7,6.0,60,1,1,21404
21623,876,807,10,12,8,4.0,60,1,1,21654
21624,876,154,208,11,9,2.0,60,1,1,20976
21625,876,811,3,13,10,1.0,60,1,1,22047
21626,876,3,131,10,11,0.0,60,1,1,21490
21627,876,814,10,16,12,0.0,60,1,1,23948
21628,876,817,5,15,13,0.0,60,1,1,22637
21629,876,155,15,17,14,0.0,60,1,1,22726
21630,876,818,5,18,15,0.0,59,11,2,46755
21631,876,813,3,9,16,0.0,59,11,2,50056
21632,876,808,207,19,17,0.0,59,11,1,22445
21633,876,5,207,20,18,0.0,59,11,1,22967
21634,876,819,206,24,19,0.0,59,11,1,22692
21635,876,10,206,21,20,0.0,58,12,1,27303
21636,876,39,164,23,21,0.0,58,12,1,24544
21637,876,30,131,14,22,0.0,55,31,2,46358
21638,876,37,164,22,23,0.0,43,3,1,23830
21639,876,815,15,8,24,0.0,21,3,2,45844
21640,877,8,208,4,1,25.0,55,1,1,20278
21641,877,4,6,6,2,18.0,55,1,1,19368
21642,877,20,9,24,3,15.0,55,1,2,44880
21643,877,18,1,5,4,12.0,55,1,1,19455
21644,877,813,3,3,5,10.0,55,1,1,20723
21645,877,155,15,15,6,8.0,55,1,1,19529
21646,877,13,6,8,7,6.0,55,1,1,19585
21647,877,811,3,14,8,4.0,55,1,1,22587
21648,877,814,10,12,9,2.0,55,1,3,66764
21649,877,817,5,16,10,1.0,55,1,2,41353
21650,877,30,131,13,11,0.0,55,1,2,40971
21651,877,818,5,17,12,0.0,55,1,2,40204
21652,877,5,207,18,13,0.0,55,1,1,23032
21653,877,10,206,21,14,0.0,55,1,1,19884
21654,877,815,15,11,15,0.0,55,1,3,79775
21655,877,808,207,20,16,0.0,55,1,1,20769
21656,877,37,164,22,17,0.0,55,1,1,22272
21657,877,819,206,19,18,0.0,41,31,1,21941
21658,877,154,208,9,19,0.0,37,4,2,47074
21659,877,17,9,2,20,0.0,37,4,1,19066
21662,877,3,131,7,23,0.0,7,4,1,29277
21664,878,1,1,2,1,25.0,56,1,1,20814
21665,878,20,9,1,2,18.0,56,1,1,20904
21666,878,4,6,7,3,15.0,56,1,1,24439
21667,878,13,6,11,4,12.0,56,1,1,21520
21668,878,18,1,12,5,10.0,56,1,1,21445
21669,878,8,208,4,6,8.0,56,1,1,24840
21670,878,154,208,8,7,6.0,56,1,1,21190
21671,878,807,10,6,8,4.0,56,1,1,22099
21672,878,813,3,9,9,2.0,56,1,1,22342
21673,878,811,3,10,10,1.0,56,1,1,22143
21674,878,815,15,15,11,0.0,56,1,1,22079
21675,878,817,5,18,12,0.0,56,1,1,22651
21676,878,3,131,17,13,0.0,56,1,1,21346
21677,878,155,15,16,14,0.0,55,11,1,24079
21678,878,814,10,13,15,0.0,55,11,2,44942
21679,878,30,131,5,16,0.0,55,11,2,43560
21680,878,808,207,21,17,0.0,55,11,1,22762
21681,878,5,207,22,18,0.0,55,11,1,22713
21682,878,10,206,19,19,0.0,55,11,1,23092
21683,878,819,206,20,20,0.0,54,12,1,22379
21684,878,37,164,23,21,0.0,54,12,1,24798
21685,878,39,164,24,22,0.0,54,12,1,24497
21688,879,18,1,2,1,25.0,71,1,2,43006
21689,879,4,6,7,2,18.0,71,1,3,67334
21690,879,13,6,5,3,15.0,71,1,3,66703
21691,879,17,9,3,4,12.0,71,1,3,65365
21692,879,807,10,6,5,10.0,71,1,3,57725
21693,879,20,9,4,6,8.0,71,1,4,93201
21694,879,30,131,13,7,6.0,71,1,4,92536
21695,879,818,5,17,8,4.0,71,1,4,91701
21696,879,155,15,14,9,2.0,71,1,3,84343
21697,879,8,208,8,10,1.0,70,11,3,76581
21698,879,808,207,19,11,0.0,70,11,3,73185
21699,879,819,206,22,12,0.0,70,11,3,70255
21700,879,817,5,15,13,0.0,70,11,5,110360
21701,879,5,207,20,14,0.0,70,11,5,129292
21702,879,3,131,9,15,0.0,70,11,4,100854
21703,879,10,206,21,16,0.0,70,11,4,93053
21704,879,37,164,24,17,0.0,69,12,4,102245
21705,879,39,164,23,18,0.0,69,12,4,104957
21706,879,814,10,10,19,0.0,68,3,3,72089
21707,879,1,1,1,20,0.0,54,4,2,46016
21712,880,8,208,7,1,25.0,58,1,2,44890
21713,880,4,6,5,2,18.0,58,1,3,65102
21714,880,20,9,1,3,15.0,58,1,3,66107
21715,880,13,6,4,4,12.0,58,1,3,64774
21716,880,1,131,3,5,10.0,58,1,3,65948
21717,880,17,9,2,6,8.0,58,1,3,67472
21718,880,16,10,12,7,6.0,58,1,2,45442
21719,880,814,10,9,8,4.0,58,1,2,46061
21720,880,18,1,10,9,2.0,58,1,3,67391
21721,880,154,208,8,10,1.0,58,1,3,66906
21722,880,815,1,15,11,0.0,58,1,3,67386
21723,880,818,5,13,12,0.0,58,1,3,70922
21724,880,821,15,18,13,0.0,57,11,2,44631
21725,880,822,3,16,14,0.0,57,11,3,70803
21726,880,824,206,19,15,0.0,57,11,3,69427
21727,880,819,207,22,16,0.0,56,12,2,46903
21728,880,820,206,20,17,0.0,56,12,3,90350
21729,880,823,207,21,18,0.0,56,12,3,71855
21730,880,817,5,14,19,0.0,39,9,2,47612
21731,880,3,131,6,20,0.0,26,10,1,22274
21732,880,813,3,17,21,0.0,24,20,1,23099
21734,881,20,9,1,1,25.0,56,1,4,84713
21735,881,17,9,5,2,18.0,56,1,4,83396
21736,881,1,131,4,3,15.0,56,1,4,89218
21737,881,3,131,6,4,12.0,56,1,4,86423
21738,881,13,6,2,5,10.0,56,1,4,86569
21739,881,154,208,11,6,8.0,56,1,3,66302
21740,881,8,208,10,7,6.0,56,1,3,70485
21741,881,807,15,12,8,4.0,56,1,4,90522
21742,881,815,1,9,9,2.0,56,1,4,85181
21743,881,818,5,17,10,1.0,56,1,3,92556
21744,881,822,3,18,11,0.0,56,1,3,75942
21745,881,821,15,14,12,0.0,55,11,4,91908
21746,881,824,206,19,13,0.0,55,11,4,94653
21747,881,819,207,20,14,0.0,55,11,4,116660
21748,881,823,207,22,15,0.0,55,11,4,93820
21749,881,820,206,21,16,0.0,54,12,4,97419
21750,881,18,1,7,17,0.0,53,54,3,148309
21751,881,817,5,13,18,0.0,51,31,3,66812
21752,881,813,3,16,19,0.0,45,31,3,80001
21753,881,16,10,8,20,0.0,27,61,2,127234
21754,881,814,10,15,21,0.0,22,61,2,166837
21756,882,4,6,3,1,25.0,56,1,3,61252
21757,882,8,208,2,2,18.0,56,1,3,61976
21758,882,1,131,1,3,15.0,56,1,3,60563
21759,882,20,9,9,4,12.0,56,1,3,59598
21760,882,18,1,8,5,10.0,56,1,2,39760
21761,882,13,6,5,6,8.0,56,1,3,60229
21762,882,817,5,7,7,6.0,56,1,3,65611
21763,882,814,10,11,8,4.0,56,1,3,60749
21764,882,154,208,6,9,2.0,56,1,3,60478
21765,882,807,15,10,10,1.0,56,1,3,63122
21766,882,815,1,12,11,0.0,56,1,2,40222
21767,882,818,5,15,12,0.0,56,1,3,61928
21768,882,822,3,16,13,0.0,56,1,3,65321
21769,882,813,3,14,14,0.0,56,1,3,63293
21770,882,824,206,18,15,0.0,55,11,3,66556
21771,882,819,207,20,16,0.0,55,11,3,64742
21772,882,820,206,19,17,0.0,55,11,3,71305
21773,882,823,207,21,18,0.0,55,11,3,62715
21774,882,3,131,4,19,0.0,21,22,3,64920
21775,882,17,9,22,20,0.0,15,36,2,48243
21778,883,20,9,2,1,25.0,57,1,3,64856
21779,883,8,208,8,2,18.0,57,1,2,44438
21780,883,154,208,11,3,15.0,57,1,3,67769
21781,883,814,10,5,4,12.0,57,1,2,44484
21782,883,1,131,9,5,10.0,57,1,3,65116
21783,883,815,1,12,6,8.0,57,1,3,63951
21784,883,17,9,7,7,6.0,57,1,3,64050
21785,883,4,6,3,8,4.0,57,1,4,86803
21786,883,3,131,1,9,2.0,57,1,4,86018
21787,883,18,1,10,10,1.0,57,1,4,87913
21788,883,813,3,17,11,0.0,57,1,3,67459
21789,883,807,15,14,12,0.0,57,1,3,66870
21790,883,16,10,6,13,0.0,57,1,3,71040
21791,883,822,3,15,14,0.0,57,1,3,74974
21792,883,13,6,4,15,0.0,57,1,4,92713
21793,883,817,5,13,16,0.0,56,11,3,67180
21794,883,819,207,18,17,0.0,56,11,3,68751
21795,883,821,15,22,18,0.0,56,11,4,94783
21796,883,824,206,19,19,0.0,56,11,4,94400
21797,883,820,206,21,20,0.0,56,11,4,95442
21798,883,823,207,20,21,0.0,55,12,5,119301
21799,883,818,5,16,22,0.0,16,29,1,41485
21800,884,4,6,5,1,25.0,66,1,4,76851
21801,884,8,208,4,2,18.0,66,1,3,59905
21802,884,13,6,9,3,15.0,66,1,4,77190
21803,884,20,9,3,4,12.0,66,1,4,75559
21804,884,17,9,7,5,10.0,66,1,4,76920
21805,884,3,131,1,6,8.0,66,1,3,58798
21806,884,814,10,10,7,6.0,66,1,4,79710
21807,884,18,1,14,8,4.0,66,1,3,57296
21808,884,815,1,8,9,2.0,66,1,4,79687
21809,884,817,5,11,10,1.0,65,11,4,79250
21810,884,821,15,19,11,0.0,65,11,4,81538
21811,884,1,131,2,12,0.0,65,11,4,81307
21812,884,16,10,13,13,0.0,65,11,4,136854
21813,884,813,3,17,14,0.0,65,11,5,97133
21814,884,807,15,15,15,0.0,65,11,6,135005
21815,884,822,3,16,16,0.0,65,11,3,61612
21816,884,819,207,22,17,0.0,65,11,3,62806
21817,884,824,206,20,18,0.0,64,12,4,90384
21818,884,820,206,21,19,0.0,64,12,3,68216
21819,884,818,5,12,20,0.0,52,3,4,95545
21820,884,823,207,18,21,0.0,21,36,2,43715
21822,885,3,131,1,1,25.0,78,1,1,25200
21823,885,20,9,3,2,18.0,78,1,1,24375
21824,885,17,9,4,3,15.0,78,1,1,24316
21825,885,1,131,2,4,12.0,78,1,1,24801
21826,885,16,10,8,5,10.0,78,1,1,25274
21827,885,18,1,9,6,8.0,78,1,1,24585
21828,885,4,6,6,7,6.0,78,1,1,24489
21829,885,818,5,10,8,4.0,78,1,1,24827
21830,885,814,10,17,9,2.0,78,1,1,25643
21831,885,8,208,5,10,1.0,78,1,2,49545
21832,885,807,15,11,11,0.0,78,1,1,24974
21833,885,822,3,14,12,0.0,78,1,1,29063
21834,885,821,15,19,13,0.0,78,1,2,51290
21835,885,820,206,22,14,0.0,78,1,3,71088
21836,885,823,207,15,15,0.0,78,1,3,86638
21837,885,815,1,7,16,0.0,72,22,1,24672
21838,885,154,208,13,17,0.0,63,4,2,64545
21839,885,817,5,12,18,0.0,61,4,1,25225
21840,885,824,206,20,19,0.0,58,23,2,50313
21841,885,813,3,16,20,0.0,44,4,2,66653
21842,885,13,6,21,21,0.0,28,3,1,25331
21844,886,20,9,1,1,25.0,70,1,2,41733
21845,886,4,6,6,2,18.0,70,1,2,41148
21846,886,1,131,2,3,15.0,70,1,2,41535
21847,886,17,9,5,4,12.0,70,1,2,43425
21848,886,3,131,4,5,10.0,70,1,3,63416
21849,886,818,5,7,6,8.0,69,11,2,42639
21850,886,814,10,17,7,6.0,69,11,1,21066
21851,886,13,6,16,8,4.0,69,11,2,40845
21852,886,8,208,10,9,2.0,69,11,1,25182
21853,886,16,10,8,10,1.0,69,11,3,58278
21854,886,815,1,12,11,0.0,69,11,2,41232
21855,886,18,1,14,12,0.0,69,11,1,20212
21856,886,154,208,22,13,0.0,69,11,2,42433
21857,886,822,3,3,14,0.0,69,11,2,46660
21858,886,817,5,11,15,0.0,68,12,2,42538
21859,886,813,3,13,16,0.0,68,12,3,60640
21860,886,824,206,19,17,0.0,68,12,1,21378
21861,886,819,207,18,18,0.0,67,13,2,44217
21862,886,820,206,20,19,0.0,67,13,1,21374
21863,886,821,15,15,20,0.0,63,3,2,43541
21864,886,807,15,9,21,0.0,45,4,2,42637
21865,886,823,207,21,22,0.0,43,4,4,97928
21866,887,3,131,2,1,25.0,52,1,3,75319
21867,887,17,9,4,2,18.0,52,1,3,80702
21868,887,4,6,9,3,15.0,52,1,3,74379
21869,887,1,131,1,4,12.0,52,1,2,53661
21870,887,8,208,8,5,10.0,52,1,2,49420
21871,887,13,6,11,6,8.0,52,1,4,109162
21872,887,16,10,6,7,6.0,52,1,2,49965
21873,887,817,5,5,8,4.0,52,1,2,55675
21874,887,814,10,21,9,2.0,52,1,3,83504
21875,887,807,15,14,10,1.0,52,1,3,80803
21876,887,813,3,15,11,0.0,52,1,2,50519
21877,887,822,3,16,12,0.0,52,1,2,62082
21878,887,18,1,10,13,0.0,52,1,2,49102
21879,887,821,15,17,14,0.0,52,1,4,108394
21880,887,819,207,18,15,0.0,52,1,2,52562
21881,887,824,206,19,16,0.0,52,1,2,51656
21882,887,820,206,20,17,0.0,52,1,2,51732
21883,887,823,207,22,18,0.0,52,1,3,78720
21884,887,154,208,7,19,0.0,51,31,3,75387
21885,887,815,1,13,20,0.0,46,36,2,49624
21886,887,20,9,3,21,0.0,41,6,2,48251
21887,887,818,5,12,22,0.0,35,27,2,55735
21888,888,20,9,2,1,25.0,60,1,3,58136
21889,888,8,208,4,2,18.0,60,1,3,59296
21890,888,154,208,5,3,15.0,60,1,3,59871
21891,888,4,6,8,4,12.0,60,1,3,59214
21892,888,1,131,1,5,10.0,60,1,3,58124
21893,888,18,1,9,6,8.0,60,1,2,40504
21894,888,17,9,3,7,6.0,60,1,3,201954
21895,888,815,1,13,8,4.0,60,1,2,40865
21896,888,3,131,11,9,2.0,60,1,3,61581
21897,888,807,15,10,10,1.0,60,1,3,62147
21898,888,814,10,12,11,0.0,60,1,2,42030
21899,888,817,5,6,12,0.0,60,1,3,59994
21900,888,16,10,15,13,0.0,60,1,3,61913
21901,888,821,15,14,14,0.0,60,1,3,60845
21902,888,813,3,18,15,0.0,60,1,2,56527
21903,888,822,3,17,16,0.0,59,11,2,79491
21904,888,819,207,22,17,0.0,59,11,3,67073
21905,888,823,207,20,18,0.0,59,11,3,63419
21906,888,820,206,21,19,0.0,59,11,4,82679
21907,888,818,5,16,20,0.0,22,9,1,23147
